player_id,name,position,team,month,weighted_total,games_in_month,raw_grit_per_game
8464989,Matt Cullen,C,MIN,2018-04,38.5,5,7.7
8465009,Zdeno Chara,D,BOS,2018-04,154.5,9,17.1667
8465009,Zdeno Chara,D,BOS,2018-05,61.0,3,20.3333
8466139,Patrick Marleau,C,TOR,2018-04,118.5,7,16.9286
8466251,Jason Chimera,L,ANA,2018-04,19.5,2,9.75
8467370,Mike Fisher,C,NSH,2018-04,157.5,8,19.6875
8467370,Mike Fisher,C,NSH,2018-05,60.0,4,15.0
8467400,Francois Beauchemin,D,ANA,2018-04,61.5,4,15.375
8467407,Brian Gionta,R,BOS,2018-05,10.5,1,10.5
8468486,Scott Hartnell,L,NSH,2018-04,4.5,1,4.5
8468486,Scott Hartnell,L,NSH,2018-05,24.5,3,8.1667
8468493,Ron Hainsey,D,TOR,2018-04,102.5,7,14.6429
8468498,Brooks Orpik,D,WSH,2018-04,173.5,8,21.6875
8468498,Brooks Orpik,D,WSH,2018-05,279.5,13,21.5
8468498,Brooks Orpik,D,WSH,2018-06,97.5,3,32.5
8468542,Paul Martin,D,SJS,2018-04,93.5,7,13.3571
8468575,Dominic Moore,C,TOR,2018-04,13.5,2,6.75
8468611,Matt Hendricks,C,WPG,2018-04,21.5,3,7.1667
8468611,Matt Hendricks,C,WPG,2018-05,3.0,2,1.5
8468674,Deryk Engelland,D,VGK,2018-04,152.5,7,21.7857
8468674,Deryk Engelland,D,VGK,2018-05,175.0,10,17.5
8468674,Deryk Engelland,D,VGK,2018-06,53.0,3,17.6667
8469459,Mikko Koivu,C,MIN,2018-04,62.0,5,12.4
8469521,Tomas Plekanec,C,TOR,2018-04,87.0,7,12.4286
8469598,Kevin Bieksa,D,ANA,2018-04,-1.5,1,-1.5
8470041,Rick Nash,L,BOS,2018-04,92.0,9,10.2222
8470041,Rick Nash,L,BOS,2018-05,21.5,3,7.1667
8470047,Valtteri Filppula,C,PHI,2018-04,78.5,6,13.0833
8470543,Chris Kunitz,L,TBL,2018-04,71.0,7,10.1429
8470543,Chris Kunitz,L,TBL,2018-05,98.5,10,9.85
8470594,Marc-Andre Fleury,G,VGK,2018-04,1.0,0,0.0
8470594,Marc-Andre Fleury,G,VGK,2018-05,-5.0,0,0.0
8470594,Marc-Andre Fleury,G,VGK,2018-06,0.5,0,0.0
8470595,Eric Staal,C,MIN,2018-04,89.0,5,17.8
8470598,Thomas Vanek,L,CBJ,2018-04,27.5,6,4.5833
8470601,Braydon Coburn,D,TBL,2018-04,71.5,7,10.2143
8470601,Braydon Coburn,D,TBL,2018-05,113.0,10,11.3
8470602,Dion Phaneuf,D,LAK,2018-04,98.0,4,24.5
8470604,Jeff Carter,C,LAK,2018-04,76.0,4,19.0
8470606,Dustin Brown,L,LAK,2018-04,110.0,4,27.5
8470610,Zach Parise,L,MIN,2018-04,31.0,3,10.3333
8470611,Eric Fehr,C,SJS,2018-04,99.0,7,14.1429
8470611,Eric Fehr,C,SJS,2018-05,64.5,3,21.5
8470612,Ryan Getzlaf,C,ANA,2018-04,68.5,4,17.125
8470613,Brent Burns,D,SJS,2018-04,99.5,7,14.2143
8470613,Brent Burns,D,SJS,2018-05,62.5,3,20.8333
8470616,Ryan Kesler,C,ANA,2018-04,82.0,4,20.5
8470619,Brian Boyle,C,NJD,2018-04,65.0,5,13.0
8470621,Corey Perry,R,ANA,2018-04,50.0,4,12.5
8470638,Patrice Bergeron,C,BOS,2018-04,137.0,8,17.125
8470638,Patrice Bergeron,C,BOS,2018-05,46.5,3,15.5
8470655,David Backes,R,BOS,2018-04,193.0,9,21.4444
8470655,David Backes,R,BOS,2018-05,61.5,3,20.5
8470775,Nate Thompson,C,LAK,2018-04,97.5,4,24.375
8470794,Joe Pavelski,C,SJS,2018-04,129.5,7,18.5
8470794,Joe Pavelski,C,SJS,2018-05,68.5,3,22.8333
8470828,Toby Enstrom,D,WPG,2018-04,10.5,2,5.25
8470828,Toby Enstrom,D,WPG,2018-05,43.5,9,4.8333
8470834,Dustin Byfuglien,D,WPG,2018-04,178.0,7,25.4286
8470834,Dustin Byfuglien,D,WPG,2018-05,155.5,10,15.55
8470880,Brian Elliott,G,PHI,2018-04,-10.0,0,0.0
8471214,Alex Ovechkin,L,WSH,2018-04,75.5,8,9.4375
8471214,Alex Ovechkin,L,WSH,2018-05,260.5,13,20.0385
8471214,Alex Ovechkin,L,WSH,2018-06,57.5,3,19.1667
8471215,Evgeni Malkin,C,PIT,2018-04,104.0,5,20.8
8471215,Evgeni Malkin,C,PIT,2018-05,58.5,4,14.625
8471218,Blake Wheeler,R,WPG,2018-04,90.0,7,12.8571
8471218,Blake Wheeler,R,WPG,2018-05,128.5,10,12.85
8471226,Drew Stafford,R,NJD,2018-04,21.5,2,10.75
8471227,Devan Dubnyk,G,MIN,2018-04,-17.5,0,0.0
8471233,Travis Zajac,C,NJD,2018-04,72.5,5,14.5
8471239,Cory Schneider,G,NJD,2018-04,6.0,0,0.0
8471260,Blake Comeau,L,COL,2018-04,98.5,6,16.4167
8471262,Carl Soderberg,C,COL,2018-04,84.0,6,14.0
8471273,Brandon Dubinsky,C,CBJ,2018-04,118.5,6,19.75
8471276,David Krejci,C,BOS,2018-04,90.5,9,10.0556
8471276,David Krejci,C,BOS,2018-05,19.5,3,6.5
8471296,Alexei Emelin,D,NSH,2018-04,93.0,8,11.625
8471296,Alexei Emelin,D,NSH,2018-05,15.0,2,7.5
8471338,Torrey Mitchell,C,LAK,2018-04,42.0,4,10.5
8471339,Ryan Callahan,R,TBL,2018-04,84.5,5,16.9
8471339,Ryan Callahan,R,TBL,2018-05,165.5,10,16.55
8471392,Roman Polak,D,TOR,2018-04,156.5,7,22.3571
8471469,Pekka Rinne,G,NSH,2018-04,4.0,0,0.0
8471469,Pekka Rinne,G,NSH,2018-05,-30.0,0,0.0
8471476,Daniel Winnik,L,MIN,2018-04,54.5,5,10.9
8471669,Paul Stastny,C,WPG,2018-04,69.0,7,9.8571
8471669,Paul Stastny,C,WPG,2018-05,137.5,10,13.75
8471675,Sidney Crosby,C,PIT,2018-04,170.5,8,21.3125
8471675,Sidney Crosby,C,PIT,2018-05,76.0,4,19.0
8471685,Anze Kopitar,C,LAK,2018-04,132.0,4,33.0
8471695,Tuukka Rask,G,BOS,2018-04,-10.0,0,0.0
8471698,T.J. Oshie,R,WSH,2018-04,177.5,8,22.1875
8471698,T.J. Oshie,R,WSH,2018-05,231.0,13,17.7692
8471698,T.J. Oshie,R,WSH,2018-06,59.5,3,19.8333
8471699,Andrew Cogliano,C,ANA,2018-04,49.5,4,12.375
8471702,Matt Niskanen,D,WSH,2018-04,188.5,8,23.5625
8471702,Matt Niskanen,D,WSH,2018-05,245.0,13,18.8462
8471702,Matt Niskanen,D,WSH,2018-06,69.0,3,23.0
8471707,James Neal,L,VGK,2018-04,132.5,7,18.9286
8471707,James Neal,L,VGK,2018-05,119.5,10,11.95
8471707,James Neal,L,VGK,2018-06,48.5,3,16.1667
8471709,Marc-Edouard Vlasic,D,SJS,2018-04,170.0,7,24.2857
8471709,Marc-Edouard Vlasic,D,SJS,2018-05,55.5,3,18.5
8471717,Adam McQuaid,D,BOS,2018-04,101.0,9,11.2222
8471717,Adam McQuaid,D,BOS,2018-05,36.0,3,12.0
8471724,Kris Letang,D,PIT,2018-04,146.0,8,18.25
8471724,Kris Letang,D,PIT,2018-05,74.0,4,18.5
8471734,Jonathan Quick,G,LAK,2018-04,-15.0,0,0.0
8471774,Alex Stalock,G,MIN,2018-04,-7.5,0,0.0
8471817,Ryan Reaves,R,VGK,2018-05,157.0,8,19.625
8471817,Ryan Reaves,R,VGK,2018-06,36.5,2,18.25
8471873,Anton Stralman,D,TBL,2018-04,113.5,7,16.2143
8471873,Anton Stralman,D,TBL,2018-05,132.0,10,13.2
8471887,Patric Hornqvist,R,PIT,2018-04,160.5,6,26.75
8471887,Patric Hornqvist,R,PIT,2018-05,78.0,4,19.5
8471958,Dan Girardi,D,TBL,2018-04,63.5,7,9.0714
8471958,Dan Girardi,D,TBL,2018-05,194.0,10,19.4
8472382,Andy Greene,D,NJD,2018-04,90.0,5,18.0
8473412,Bryan Little,C,WPG,2018-04,42.5,7,6.0714
8473412,Bryan Little,C,WPG,2018-05,93.0,10,9.3
8473419,Brad Marchand,C,BOS,2018-04,89.5,9,9.9444
8473419,Brad Marchand,C,BOS,2018-05,31.5,3,10.5
8473422,Nick Foligno,L,CBJ,2018-04,165.5,6,27.5833
8473453,Trevor Lewis,C,LAK,2018-04,94.5,4,23.625
8473463,Leo Komarov,C,TOR,2018-04,26.5,2,13.25
8473512,Claude Giroux,R,PHI,2018-04,58.5,6,9.75
8473541,Jonathan Bernier,G,COL,2018-04,3.0,0,0.0
8473544,Derick Brassard,C,PIT,2018-04,118.0,8,14.75
8473544,Derick Brassard,C,PIT,2018-05,39.0,4,9.75
8473548,Phil Kessel,C,PIT,2018-04,24.5,8,3.0625
8473548,Phil Kessel,C,PIT,2018-05,6.5,4,1.625
8473563,Nicklas Backstrom,C,WSH,2018-04,86.0,8,10.75
8473563,Nicklas Backstrom,C,WSH,2018-05,119.5,9,13.2778
8473563,Nicklas Backstrom,C,WSH,2018-06,53.5,3,17.8333
8473584,Andrew MacDonald,D,PHI,2018-04,89.0,6,14.8333
8473607,Michal Neuvirth,G,PHI,2018-04,-2.5,0,0.0
8473618,Mathieu Perreault,C,WPG,2018-04,8.0,1,8.0
8473618,Mathieu Perreault,C,WPG,2018-05,77.0,8,9.625
8473914,Mark Letestu,C,CBJ,2018-04,62.0,6,10.3333
8473933,Ben Lovejoy,D,NJD,2018-04,73.0,5,14.6
8473986,Alex Killorn,C,TBL,2018-04,100.0,7,14.2857
8473986,Alex Killorn,C,TBL,2018-05,129.5,10,12.95
8474009,Nick Bonino,C,NSH,2018-04,147.0,8,18.375
8474009,Nick Bonino,C,NSH,2018-05,67.5,5,13.5
8474013,Ian Cole,D,CBJ,2018-04,104.5,6,17.4167
8474027,Justin Braun,D,SJS,2018-04,162.0,7,23.1429
8474027,Justin Braun,D,SJS,2018-05,56.0,3,18.6667
8474034,Patrick Maroon,L,NJD,2018-04,65.0,5,13.0
8474037,James van Riemsdyk,L,TOR,2018-04,97.0,7,13.8571
8474053,Logan Couture,C,SJS,2018-04,93.5,7,13.3571
8474053,Logan Couture,C,SJS,2018-05,44.5,3,14.8333
8474056,P.K. Subban,D,NSH,2018-04,128.0,8,16.0
8474056,P.K. Subban,D,NSH,2018-05,79.0,5,15.8
8474062,Riley Nash,C,BOS,2018-04,125.0,7,17.8571
