player_id,name,position,team,x,y,event_type
8470594,Marc-Andre Fleury,G,MIN,-85,-1,takeaway_hd
8470600,Ryan Suter,D,DAL,-70,-8,block_hd
8470600,Ryan Suter,D,DAL,-78,-6,block_hd
8470600,Ryan Suter,D,DAL,-74,6,block_hd
8470600,Ryan Suter,D,DAL,-79,0,block_hd
8470600,Ryan Suter,D,DAL,-73,-3,block_hd
8470600,Ryan Suter,D,DAL,-88,-8,block_hd
8470600,Ryan Suter,D,DAL,-84,6,block_hd
8470600,Ryan Suter,D,DAL,-75,0,block_hd
8470600,Ryan Suter,D,DAL,-75,-9,block_hd
8470600,Ryan Suter,D,DAL,-80,-16,block_hd
8470600,Ryan Suter,D,DAL,-77,7,block_hd
8470600,Ryan Suter,D,DAL,-78,10,block_hd
8470600,Ryan Suter,D,DAL,-76,14,block_hd
8470600,Ryan Suter,D,DAL,-76,17,block_hd
8470600,Ryan Suter,D,DAL,-80,-1,block_hd
8470600,Ryan Suter,D,DAL,-79,11,block_hd
8470600,Ryan Suter,D,DAL,-74,-1,block_hd
8470600,Ryan Suter,D,DAL,-81,6,block_hd
8470600,Ryan Suter,D,DAL,-71,-13,block_hd
8470600,Ryan Suter,D,DAL,-86,-2,block_hd
8470600,Ryan Suter,D,DAL,-74,-16,block_hd
8470600,Ryan Suter,D,DAL,-74,13,block_hd
8470600,Ryan Suter,D,DAL,-76,-7,block_hd
8470600,Ryan Suter,D,DAL,-79,3,block_hd
8470600,Ryan Suter,D,DAL,-76,13,block_hd
8470600,Ryan Suter,D,DAL,-82,10,block_hd
8470600,Ryan Suter,D,DAL,-81,10,block_hd
8470600,Ryan Suter,D,DAL,-76,-14,block_hd
8470600,Ryan Suter,D,DAL,-71,-16,block_hd
8470600,Ryan Suter,D,DAL,-78,6,block_hd
8470600,Ryan Suter,D,DAL,-81,-1,block_hd
8470600,Ryan Suter,D,DAL,-78,1,block_hd
8470600,Ryan Suter,D,DAL,-76,17,block_hd
8470600,Ryan Suter,D,DAL,-82,-7,block_hd
8470600,Ryan Suter,D,DAL,-75,2,block_hd
8470600,Ryan Suter,D,DAL,-79,-14,block_hd
8470600,Ryan Suter,D,DAL,-75,-4,block_hd
8470600,Ryan Suter,D,DAL,-70,15,block_hd
8470600,Ryan Suter,D,DAL,-86,2,block_hd
8470600,Ryan Suter,D,DAL,-74,-6,block_hd
8470600,Ryan Suter,D,DAL,-75,-2,block_hd
8470600,Ryan Suter,D,DAL,-80,14,block_hd
8470600,Ryan Suter,D,DAL,-76,5,block_hd
8470600,Ryan Suter,D,DAL,-89,5,block_hd
8470600,Ryan Suter,D,DAL,-84,2,block_hd
8470600,Ryan Suter,D,DAL,-74,6,block_hd
8470600,Ryan Suter,D,DAL,-70,14,block_hd
8470600,Ryan Suter,D,DAL,-83,-5,block_hd
8470600,Ryan Suter,D,DAL,-82,-7,block_hd
8470600,Ryan Suter,D,DAL,-79,-5,block_hd
8470600,Ryan Suter,D,DAL,-74,-15,block_hd
8470600,Ryan Suter,D,DAL,-73,17,block_hd
8470600,Ryan Suter,D,DAL,-74,0,block_hd
8470600,Ryan Suter,D,DAL,-72,-13,block_hd
8470600,Ryan Suter,D,DAL,-70,-7,block_hd
8470600,Ryan Suter,D,DAL,-83,8,block_hd
8470600,Ryan Suter,D,DAL,-75,-12,block_hd
8470600,Ryan Suter,D,DAL,-66,20,block_non_hd
8470600,Ryan Suter,D,DAL,-65,0,block_non_hd
8470600,Ryan Suter,D,DAL,-75,22,block_non_hd
8470600,Ryan Suter,D,DAL,-62,16,block_non_hd
8470600,Ryan Suter,D,DAL,-50,-13,block_non_hd
8470600,Ryan Suter,D,DAL,-64,13,block_non_hd
8470600,Ryan Suter,D,DAL,-70,21,block_non_hd
8470600,Ryan Suter,D,DAL,-58,-16,block_non_hd
8470600,Ryan Suter,D,DAL,-69,-4,block_non_hd
8470600,Ryan Suter,D,DAL,-74,19,block_non_hd
8470600,Ryan Suter,D,DAL,-67,3,block_non_hd
8470600,Ryan Suter,D,DAL,-48,19,block_non_hd
8470600,Ryan Suter,D,DAL,-74,27,block_non_hd
8470600,Ryan Suter,D,DAL,-55,33,block_non_hd
8470600,Ryan Suter,D,DAL,-43,17,block_non_hd
8470600,Ryan Suter,D,DAL,-61,-30,block_non_hd
8470600,Ryan Suter,D,DAL,-68,4,block_non_hd
8470600,Ryan Suter,D,DAL,-69,-2,block_non_hd
8470600,Ryan Suter,D,DAL,-55,-17,block_non_hd
8470600,Ryan Suter,D,DAL,-60,-9,block_non_hd
8470600,Ryan Suter,D,DAL,-83,-28,block_non_hd
8470600,Ryan Suter,D,DAL,-65,0,block_non_hd
8470600,Ryan Suter,D,DAL,-55,1,block_non_hd
8470600,Ryan Suter,D,DAL,-64,23,block_non_hd
8470600,Ryan Suter,D,DAL,-57,-11,block_non_hd
8470600,Ryan Suter,D,DAL,-59,-5,block_non_hd
8470600,Ryan Suter,D,DAL,-80,24,block_non_hd
8470600,Ryan Suter,D,DAL,-65,15,block_non_hd
8470600,Ryan Suter,D,DAL,-64,-2,block_non_hd
8470600,Ryan Suter,D,DAL,-49,-6,block_non_hd
8470600,Ryan Suter,D,DAL,-38,21,block_non_hd
8470600,Ryan Suter,D,DAL,-50,23,block_non_hd
8470600,Ryan Suter,D,DAL,-57,-15,block_non_hd
8470600,Ryan Suter,D,DAL,-68,2,block_non_hd
8470600,Ryan Suter,D,DAL,-58,1,block_non_hd
8470600,Ryan Suter,D,DAL,-55,15,block_non_hd
8470600,Ryan Suter,D,DAL,-69,-15,block_non_hd
8470600,Ryan Suter,D,DAL,-50,-24,block_non_hd
8470600,Ryan Suter,D,DAL,-61,-1,block_non_hd
8470600,Ryan Suter,D,DAL,-68,-11,block_non_hd
8470600,Ryan Suter,D,DAL,-68,13,block_non_hd
8470600,Ryan Suter,D,DAL,-66,-15,block_non_hd
8470600,Ryan Suter,D,DAL,-69,-9,block_non_hd
8470600,Ryan Suter,D,DAL,-69,22,block_non_hd
8470600,Ryan Suter,D,DAL,-66,-7,block_non_hd
8470600,Ryan Suter,D,DAL,-68,22,block_non_hd
8470600,Ryan Suter,D,DAL,-64,29,block_non_hd
8470600,Ryan Suter,D,DAL,-68,13,block_non_hd
8470600,Ryan Suter,D,DAL,-69,13,block_non_hd
8470600,Ryan Suter,D,DAL,-69,0,block_non_hd
8470600,Ryan Suter,D,DAL,-63,-16,block_non_hd
8470600,Ryan Suter,D,DAL,-57,-14,block_non_hd
8470600,Ryan Suter,D,DAL,-61,2,block_non_hd
8470600,Ryan Suter,D,DAL,-46,13,block_non_hd
8470600,Ryan Suter,D,DAL,-98,13,hit_taken
8470600,Ryan Suter,D,DAL,-58,41,hit_taken
8470600,Ryan Suter,D,DAL,-33,36,hit_taken
8470600,Ryan Suter,D,DAL,43,39,hit_taken
8470600,Ryan Suter,D,DAL,-93,29,hit_taken
8470600,Ryan Suter,D,DAL,-85,36,hit_taken
8470600,Ryan Suter,D,DAL,-85,-32,hit_taken
8470600,Ryan Suter,D,DAL,-94,-23,hit_taken
8470600,Ryan Suter,D,DAL,-90,32,hit_taken
8470600,Ryan Suter,D,DAL,-90,31,hit_taken
8470600,Ryan Suter,D,DAL,60,40,hit_taken
8470600,Ryan Suter,D,DAL,-32,37,hit_taken
8470600,Ryan Suter,D,DAL,-96,-19,hit_taken
8470600,Ryan Suter,D,DAL,-79,39,hit_taken
8470600,Ryan Suter,D,DAL,-94,28,hit_taken
8470600,Ryan Suter,D,DAL,-93,-30,hit_taken
8470600,Ryan Suter,D,DAL,-19,39,hit_taken
8470600,Ryan Suter,D,DAL,11,-39,hit_taken
8470600,Ryan Suter,D,DAL,-95,26,hit_taken
8470600,Ryan Suter,D,DAL,-92,32,hit_taken
8470600,Ryan Suter,D,DAL,-85,-39,hit_taken
8470600,Ryan Suter,D,DAL,-33,39,hit_taken
8470600,Ryan Suter,D,DAL,-57,40,hit_taken
8470600,Ryan Suter,D,DAL,34,39,hit_taken
8470600,Ryan Suter,D,DAL,92,23,hit_taken
8470600,Ryan Suter,D,DAL,39,37,hit_taken
8470600,Ryan Suter,D,DAL,-93,14,hit_taken
8470600,Ryan Suter,D,DAL,-63,38,hit_taken
8470600,Ryan Suter,D,DAL,-99,-9,hit_taken
8470600,Ryan Suter,D,DAL,97,-20,hit_taken
8470600,Ryan Suter,D,DAL,-95,-29,hit_taken
8470600,Ryan Suter,D,DAL,-97,-13,hit_taken
8470600,Ryan Suter,D,DAL,-99,9,hit_taken
8470600,Ryan Suter,D,DAL,-97,26,hit_taken
8470600,Ryan Suter,D,DAL,-87,-37,hit_taken
8470600,Ryan Suter,D,DAL,-94,28,hit_taken
8470600,Ryan Suter,D,DAL,35,40,hit_taken
8470600,Ryan Suter,D,DAL,-60,33,hit_taken
8470600,Ryan Suter,D,DAL,-74,39,hit_taken
8470600,Ryan Suter,D,DAL,89,-35,hit_taken
8470600,Ryan Suter,D,DAL,76,40,hit_taken
8470600,Ryan Suter,D,DAL,-87,-37,hit_taken
8470600,Ryan Suter,D,DAL,35,-39,hit_taken
8470600,Ryan Suter,D,DAL,-99,-2,hit_taken
8470600,Ryan Suter,D,DAL,-53,41,hit_taken
8470600,Ryan Suter,D,DAL,-81,38,hit_taken
8470600,Ryan Suter,D,DAL,-99,-11,hit_taken
8470600,Ryan Suter,D,DAL,97,21,hit_taken
8470600,Ryan Suter,D,DAL,-97,20,hit_taken
8470600,Ryan Suter,D,DAL,-82,39,hit_taken
8470600,Ryan Suter,D,DAL,-99,-14,hit_taken
8470600,Ryan Suter,D,DAL,-84,38,hit_taken
8470600,Ryan Suter,D,DAL,-97,22,hit_taken
8470600,Ryan Suter,D,DAL,61,40,hit_taken
8470600,Ryan Suter,D,DAL,54,40,hit_taken
8470600,Ryan Suter,D,DAL,-97,-3,hit_taken
8470600,Ryan Suter,D,DAL,-98,9,hit_taken
8470600,Ryan Suter,D,DAL,-95,24,hit_taken
8470600,Ryan Suter,D,DAL,-93,31,hit_taken
8470600,Ryan Suter,D,DAL,-51,40,hit_taken
8470600,Ryan Suter,D,DAL,-70,-39,hit_taken
8470600,Ryan Suter,D,DAL,-82,6,hit_taken
8470600,Ryan Suter,D,DAL,-98,-5,hit_taken
8470600,Ryan Suter,D,DAL,-78,38,hit_taken
8470600,Ryan Suter,D,DAL,-97,-23,hit_taken
8470600,Ryan Suter,D,DAL,-90,-35,hit_taken
8470600,Ryan Suter,D,DAL,-98,13,hit_taken
8470600,Ryan Suter,D,DAL,-98,2,hit_taken
8470600,Ryan Suter,D,DAL,-93,27,hit_taken
8470600,Ryan Suter,D,DAL,-5,33,hit_taken
8470600,Ryan Suter,D,DAL,-85,36,hit_taken
8470600,Ryan Suter,D,DAL,-99,11,hit_taken
8470600,Ryan Suter,D,DAL,-52,-39,hit_taken
8470600,Ryan Suter,D,DAL,-97,6,hit_taken
8470600,Ryan Suter,D,DAL,-97,20,hit_taken
8470600,Ryan Suter,D,DAL,-83,38,hit_taken
8470600,Ryan Suter,D,DAL,-98,8,hit_taken
8470600,Ryan Suter,D,DAL,-99,-11,hit_taken
8470600,Ryan Suter,D,DAL,92,30,hit_taken
8470600,Ryan Suter,D,DAL,-90,-32,hit_taken
8470600,Ryan Suter,D,DAL,53,40,hit_taken
8470600,Ryan Suter,D,DAL,-96,22,hit_taken
8470600,Ryan Suter,D,DAL,-79,37,hit_taken
8470600,Ryan Suter,D,DAL,-94,-28,hit_taken
8470600,Ryan Suter,D,DAL,-98,12,hit_taken
8470600,Ryan Suter,D,DAL,-86,35,hit_taken
8470600,Ryan Suter,D,DAL,-68,40,hit_taken
8470600,Ryan Suter,D,DAL,-92,32,hit_taken
8470600,Ryan Suter,D,DAL,-98,12,hit_taken
8470600,Ryan Suter,D,DAL,32,39,hit_taken
