player_id,name,position,team,games_played,toi_min,weighted_total,raw_grit_per_60,grit_per_game,grit_z_pos,grit_z_vol,grit_z_blend,raw_blocked_shots,raw_blocked_shots_hd,raw_blocked_shots_non_hd,raw_crease_goals,raw_dz_faceoff_wins,raw_fighting_majors,raw_giveaways_dz,raw_giveaways_nz,raw_giveaways_oz,raw_hits_taken,raw_hits_thrown,raw_penalties_drawn,raw_physical_minors_taken,raw_takeaways_high_danger,raw_takeaways_other
8478519,Anthony Cirelli,C,TBL,79,1463.0,1297.0,53.19207108680793,16.417721518987342,0.07282335599355279,0.6305563998550128,0.2401432691519908,86,23,63,9,148,0,8,4,12,109,64,28,7,8,40
8474568,Luke Schenn,D,NSH,63,956.6,1034.5,64.8860547773364,16.42063492063492,1.8696700972376843,0.902758808989359,1.5795967107631865,77,58,19,0,0,5,35,3,3,97,202,2,4,5,9
8476453,Nikita Kucherov,R,TBL,81,1755.2,696.5,23.809252506836824,8.598765432098766,-1.06795445145391,-0.5282060374378844,-0.9060299272491024,38,6,32,11,0,0,18,17,61,80,45,22,4,10,52
8482062,Cole Smith,L,NSH,80,1095.2,1258.5,68.94631117604091,15.73125,1.5453713326292673,1.3743771488066272,1.494073077482475,42,11,31,4,1,5,10,10,6,144,235,15,4,3,33
8478416,Erik Cernak,D,TBL,69,1323.8,1191.0,53.98096389182656,17.26086956521739,1.012509253253652,1.1292263590095313,1.0475243849804157,109,63,46,0,0,3,18,5,2,96,198,7,6,1,15
8474679,Gustav Nyquist,C,NSH,81,1437.1,602.0,25.13395031660984,7.432098765432099,-1.5267019125653845,-1.4497835113908004,-1.503626392213009,47,15,32,8,1,0,8,10,22,91,36,12,1,6,31
8476822,Luke Glendening,C,TBL,81,940.9,1401.5,89.37187798915932,17.30246913580247,2.1353462108157197,0.8353920388664416,1.7453599592309361,65,19,46,2,285,1,1,1,2,109,121,7,2,0,11
8479661,Tanner Jeannot,L,TBL,55,661.0,1051.0,95.40090771558245,19.10909090909091,3.077028052907992,2.275412861995181,2.8365434956341486,37,6,31,3,5,7,5,4,6,96,211,10,8,0,6
8474151,Ryan McDonagh,D,NSH,74,1612.3,668.5,24.877504186565776,9.033783783783784,-1.275077924672955,-1.0882113207387378,-1.2190179434926898,140,95,45,0,0,0,52,3,1,43,38,5,0,8,27
8476887,Filip Forsberg,L,NSH,82,1550.2,1253.5,48.516320474777444,15.286585365853659,0.36252461992093094,1.2557632985570588,0.6304962235117693,52,14,38,25,2,1,27,9,44,90,141,29,3,14,62
