player_id,name,position,team,month,weighted_total,games_in_month,raw_grit_per_game
8464989,Matt Cullen,C,PIT,2018-10,91.5,10,9.15
8464989,Matt Cullen,C,PIT,2018-11,99.0,8,12.375
8464989,Matt Cullen,C,PIT,2018-12,109.0,10,10.9
8464989,Matt Cullen,C,PIT,2019-01,119.5,11,10.8636
8464989,Matt Cullen,C,PIT,2019-02,100.5,13,7.7308
8464989,Matt Cullen,C,PIT,2019-03,189.5,16,11.8438
8464989,Matt Cullen,C,PIT,2019-04,28.0,3,9.3333
8465009,Zdeno Chara,D,BOS,2018-10,160.5,12,13.375
8465009,Zdeno Chara,D,BOS,2018-11,14.5,6,2.4167
8465009,Zdeno Chara,D,BOS,2018-12,25.0,2,12.5
8465009,Zdeno Chara,D,BOS,2019-01,174.5,12,14.5417
8465009,Zdeno Chara,D,BOS,2019-02,183.0,13,14.0769
8465009,Zdeno Chara,D,BOS,2019-03,142.0,15,9.4667
8465009,Zdeno Chara,D,BOS,2019-04,33.0,2,16.5
8466138,Joe Thornton,C,SJS,2018-10,15.5,3,5.1667
8466138,Joe Thornton,C,SJS,2018-11,71.5,14,5.1071
8466138,Joe Thornton,C,SJS,2018-12,74.0,15,4.9333
8466138,Joe Thornton,C,SJS,2019-01,67.0,11,6.0909
8466138,Joe Thornton,C,SJS,2019-02,112.5,12,9.375
8466138,Joe Thornton,C,SJS,2019-03,146.0,15,9.7333
8466138,Joe Thornton,C,SJS,2019-04,28.5,3,9.5
8466139,Patrick Marleau,C,TOR,2018-10,117.5,12,9.7917
8466139,Patrick Marleau,C,TOR,2018-11,123.5,14,8.8214
8466139,Patrick Marleau,C,TOR,2018-12,127.0,13,9.7692
8466139,Patrick Marleau,C,TOR,2019-01,68.0,10,6.8
8466139,Patrick Marleau,C,TOR,2019-02,149.0,15,9.9333
8466139,Patrick Marleau,C,TOR,2019-03,108.5,14,7.75
8466139,Patrick Marleau,C,TOR,2019-04,40.5,4,10.125
8466141,Roberto Luongo,G,FLA,2018-11,-10.0,0,0.0
8466141,Roberto Luongo,G,FLA,2018-12,-4.5,0,0.0
8466141,Roberto Luongo,G,FLA,2019-01,-5.0,0,0.0
8466141,Roberto Luongo,G,FLA,2019-02,-22.5,0,0.0
8466141,Roberto Luongo,G,FLA,2019-03,3.0,0,0.0
8466141,Roberto Luongo,G,FLA,2019-04,0.0,0,0.0
8467950,Craig Anderson,G,OTT,2018-10,-25.0,0,0.0
8467950,Craig Anderson,G,OTT,2018-11,-20.0,0,0.0
8467950,Craig Anderson,G,OTT,2018-12,-22.0,0,0.0
8467950,Craig Anderson,G,OTT,2019-01,-5.0,0,0.0
8467950,Craig Anderson,G,OTT,2019-02,-15.0,0,0.0
8467950,Craig Anderson,G,OTT,2019-03,-12.5,0,0.0
8467950,Craig Anderson,G,OTT,2019-04,-2.5,0,0.0
8468011,Ryan Miller,G,ANA,2018-10,-5.0,0,0.0
8468011,Ryan Miller,G,ANA,2018-11,3.0,0,0.0
8468011,Ryan Miller,G,ANA,2018-12,-5.0,0,0.0
8468011,Ryan Miller,G,ANA,2019-02,-4.5,0,0.0
8468011,Ryan Miller,G,ANA,2019-03,-5.0,0,0.0
8468493,Ron Hainsey,D,TOR,2018-10,136.0,12,11.3333
8468493,Ron Hainsey,D,TOR,2018-11,95.0,14,6.7857
8468493,Ron Hainsey,D,TOR,2018-12,98.5,13,7.5769
8468493,Ron Hainsey,D,TOR,2019-01,106.5,10,10.65
8468493,Ron Hainsey,D,TOR,2019-02,188.5,15,12.5667
8468493,Ron Hainsey,D,TOR,2019-03,169.0,14,12.0714
8468493,Ron Hainsey,D,TOR,2019-04,37.0,3,12.3333
8468498,Brooks Orpik,D,WSH,2018-10,150.0,10,15.0
8468498,Brooks Orpik,D,WSH,2018-12,15.0,1,15.0
8468498,Brooks Orpik,D,WSH,2019-01,160.0,11,14.5455
8468498,Brooks Orpik,D,WSH,2019-02,219.5,14,15.6786
8468498,Brooks Orpik,D,WSH,2019-03,178.5,14,12.75
8468498,Brooks Orpik,D,WSH,2019-04,59.5,3,19.8333
8468508,Justin Williams,R,CAR,2018-10,134.5,12,11.2083
8468508,Justin Williams,R,CAR,2018-11,102.0,13,7.8462
8468508,Justin Williams,R,CAR,2018-12,115.5,13,8.8846
8468508,Justin Williams,R,CAR,2019-01,124.0,12,10.3333
8468508,Justin Williams,R,CAR,2019-02,123.5,13,9.5
8468508,Justin Williams,R,CAR,2019-03,207.5,16,12.9688
8468508,Justin Williams,R,CAR,2019-04,42.0,3,14.0
8468509,Niklas Kronwall,D,DET,2018-10,80.5,9,8.9444
