player_id,name,position,team,month,weighted_total,games_in_month,raw_grit_per_game
8448208,Jaromir Jagr,R,FLA,2015-10,62.0,9,6.8889
8448208,Jaromir Jagr,R,FLA,2015-11,52.0,12,4.3333
8448208,Jaromir Jagr,R,FLA,2015-12,75.0,13,5.7692
8448208,Jaromir Jagr,R,FLA,2016-01,75.5,12,6.2917
8448208,Jaromir Jagr,R,FLA,2016-02,57.5,13,4.4231
8448208,Jaromir Jagr,R,FLA,2016-03,53.5,15,3.5667
8448208,Jaromir Jagr,R,FLA,2016-04,16.5,5,3.3
8460542,Patrik Elias,L,NJD,2015-11,13.0,3,4.3333
8460542,Patrik Elias,L,NJD,2015-12,83.0,10,8.3
8460542,Patrik Elias,L,NJD,2016-04,18.5,3,6.1667
8460720,Eric Boulton,L,NYI,2015-12,3.0,1,3.0
8460720,Eric Boulton,L,NYI,2016-02,9.0,1,9.0
8460720,Eric Boulton,L,NYI,2016-04,46.5,4,11.625
8462038,Shane Doan,R,ARI,2015-10,146.0,11,13.2727
8462038,Shane Doan,R,ARI,2015-11,109.0,9,12.1111
8462038,Shane Doan,R,ARI,2015-12,112.0,8,14.0
8462038,Shane Doan,R,ARI,2016-01,81.5,12,6.7917
8462038,Shane Doan,R,ARI,2016-02,207.5,14,14.8214
8462038,Shane Doan,R,ARI,2016-03,120.5,13,9.2692
8462038,Shane Doan,R,ARI,2016-04,35.5,5,7.1
8462042,Jarome Iginla,R,COL,2015-10,88.0,10,8.8
8462042,Jarome Iginla,R,COL,2015-11,101.0,14,7.2143
8462042,Jarome Iginla,R,COL,2015-12,101.5,14,7.25
8462042,Jarome Iginla,R,COL,2016-01,108.0,14,7.7143
8462042,Jarome Iginla,R,COL,2016-02,94.5,12,7.875
8462042,Jarome Iginla,R,COL,2016-03,108.0,13,8.3077
8462042,Jarome Iginla,R,COL,2016-04,67.0,5,13.4
8464977,Dainius Zubrus,C,SJS,2015-11,27.0,2,13.5
8464977,Dainius Zubrus,C,SJS,2015-12,138.5,13,10.6538
8464977,Dainius Zubrus,C,SJS,2016-01,7.5,3,2.5
8464977,Dainius Zubrus,C,SJS,2016-02,80.5,14,5.75
8464977,Dainius Zubrus,C,SJS,2016-03,106.0,15,7.0667
8464977,Dainius Zubrus,C,SJS,2016-04,21.5,3,7.1667
8464989,Matt Cullen,C,PIT,2015-10,110.0,11,10.0
8464989,Matt Cullen,C,PIT,2015-11,147.5,12,12.2917
8464989,Matt Cullen,C,PIT,2015-12,231.0,14,16.5
8464989,Matt Cullen,C,PIT,2016-01,123.0,11,11.1818
8464989,Matt Cullen,C,PIT,2016-02,184.0,13,14.1538
8464989,Matt Cullen,C,PIT,2016-03,246.0,16,15.375
8464989,Matt Cullen,C,PIT,2016-04,73.0,5,14.6
8465009,Zdeno Chara,D,BOS,2015-10,142.5,8,17.8125
8465009,Zdeno Chara,D,BOS,2015-11,155.0,12,12.9167
8465009,Zdeno Chara,D,BOS,2015-12,121.5,14,8.6786
8465009,Zdeno Chara,D,BOS,2016-01,205.0,13,15.7692
8465009,Zdeno Chara,D,BOS,2016-02,174.0,14,12.4286
8465009,Zdeno Chara,D,BOS,2016-03,220.5,14,15.75
8465009,Zdeno Chara,D,BOS,2016-04,62.5,5,12.5
8465058,Michal Rozsival,D,CHI,2015-11,80.5,8,10.0625
8465058,Michal Rozsival,D,CHI,2015-12,166.5,12,13.875
8465058,Michal Rozsival,D,CHI,2016-01,94.0,8,11.75
8465058,Michal Rozsival,D,CHI,2016-02,157.0,9,17.4444
8465058,Michal Rozsival,D,CHI,2016-03,117.5,9,13.0556
8465058,Michal Rozsival,D,CHI,2016-04,67.5,5,13.5
8465185,Willie Mitchell,D,FLA,2015-10,176.5,11,16.0455
8465185,Willie Mitchell,D,FLA,2015-11,141.0,12,11.75
8465185,Willie Mitchell,D,FLA,2015-12,157.5,14,11.25
8465185,Willie Mitchell,D,FLA,2016-01,104.5,9,11.6111
8465978,Shawn Thornton,L,FLA,2015-10,50.5,7,7.2143
8465978,Shawn Thornton,L,FLA,2015-11,52.5,5,10.5
8465978,Shawn Thornton,L,FLA,2015-12,74.0,8,9.25
8465978,Shawn Thornton,L,FLA,2016-01,63.5,8,7.9375
8465978,Shawn Thornton,L,FLA,2016-02,68.5,9,7.6111
8465978,Shawn Thornton,L,FLA,2016-03,53.0,9,5.8889
8465978,Shawn Thornton,L,FLA,2016-04,28.0,4,7.0
8466138,Joe Thornton,C,SJS,2015-10,103.5,10,10.35
8466138,Joe Thornton,C,SJS,2015-11,146.5,13,11.2692
8466138,Joe Thornton,C,SJS,2015-12,141.0,13,10.8462
8466138,Joe Thornton,C,SJS,2016-01,93.5,12,7.7917
8466138,Joe Thornton,C,SJS,2016-02,93.0,14,6.6429
8466138,Joe Thornton,C,SJS,2016-03,200.0,16,12.5
8466138,Joe Thornton,C,SJS,2016-04,34.5,4,8.625
8466139,Patrick Marleau,C,SJS,2015-10,56.5,10,5.65
8466139,Patrick Marleau,C,SJS,2015-11,115.5,13,8.8846
8466139,Patrick Marleau,C,SJS,2015-12,160.5,13,12.3462
8466139,Patrick Marleau,C,SJS,2016-01,132.0,12,11.0
8466139,Patrick Marleau,C,SJS,2016-02,144.0,14,10.2857
8466139,Patrick Marleau,C,SJS,2016-03,104.5,16,6.5312
8466139,Patrick Marleau,C,SJS,2016-04,34.5,4,8.625
8466141,Roberto Luongo,G,FLA,2015-10,-2.5,0,0.0
8466141,Roberto Luongo,G,FLA,2015-11,-2.0,0,0.0
8466141,Roberto Luongo,G,FLA,2015-12,-7.5,0,0.0
8466141,Roberto Luongo,G,FLA,2016-01,8.5,0,0.0
8466141,Roberto Luongo,G,FLA,2016-02,-7.5,0,0.0
8466141,Roberto Luongo,G,FLA,2016-03,-2.5,0,0.0
8466141,Roberto Luongo,G,FLA,2016-04,3.0,0,0.0
8466148,Marian Hossa,R,CHI,2015-10,64.5,11,5.8636
8466148,Marian Hossa,R,CHI,2015-11,72.5,10,7.25
