player_id,name,position,team,x,y,event_type
8448208,Jaromir Jagr,R,FLA,71,10,block_hd
8448208,Jaromir Jagr,R,FLA,-76,-16,block_hd
8448208,Jaromir Jagr,R,FLA,45,12,block_non_hd
8448208,Jaromir Jagr,R,FLA,-49,-16,block_non_hd
8448208,Jaromir Jagr,R,FLA,80,25,block_non_hd
8448208,Jaromir Jagr,R,FLA,42,19,block_non_hd
8448208,Jaromir Jagr,R,FLA,48,20,block_non_hd
8448208,Jaromir Jagr,R,FLA,37,4,block_non_hd
8448208,Jaromir Jagr,R,FLA,64,20,block_non_hd
8448208,Jaromir Jagr,R,FLA,-55,3,block_non_hd
8448208,Jaromir Jagr,R,FLA,68,-8,block_non_hd
8448208,Jaromir Jagr,R,FLA,54,-9,block_non_hd
8448208,Jaromir Jagr,R,FLA,-60,-23,block_non_hd
8448208,Jaromir Jagr,R,FLA,-76,-20,block_non_hd
8448208,Jaromir Jagr,R,FLA,-54,36,block_non_hd
8448208,Jaromir Jagr,R,FLA,-48,-23,block_non_hd
8448208,Jaromir Jagr,R,FLA,83,-7,crease_goal
8448208,Jaromir Jagr,R,FLA,85,8,crease_goal
8448208,Jaromir Jagr,R,FLA,-79,6,crease_goal
8448208,Jaromir Jagr,R,FLA,-81,1,crease_goal
8448208,Jaromir Jagr,R,FLA,-85,8,crease_goal
8448208,Jaromir Jagr,R,FLA,-95,-5,hit_taken
8448208,Jaromir Jagr,R,FLA,-81,38,hit_taken
8448208,Jaromir Jagr,R,FLA,-96,-10,hit_taken
8448208,Jaromir Jagr,R,FLA,45,-36,hit_taken
8448208,Jaromir Jagr,R,FLA,-72,-21,hit_taken
8448208,Jaromir Jagr,R,FLA,60,-40,hit_taken
8448208,Jaromir Jagr,R,FLA,96,23,hit_taken
8448208,Jaromir Jagr,R,FLA,-53,40,hit_taken
8448208,Jaromir Jagr,R,FLA,-49,-41,hit_taken
8448208,Jaromir Jagr,R,FLA,-60,-38,hit_taken
8448208,Jaromir Jagr,R,FLA,-77,-21,hit_taken
8448208,Jaromir Jagr,R,FLA,84,1,hit_taken
8448208,Jaromir Jagr,R,FLA,-93,35,hit_taken
8448208,Jaromir Jagr,R,FLA,-64,-38,hit_taken
8448208,Jaromir Jagr,R,FLA,79,-40,hit_taken
8448208,Jaromir Jagr,R,FLA,89,31,hit_taken
8448208,Jaromir Jagr,R,FLA,16,42,hit_taken
8448208,Jaromir Jagr,R,FLA,98,16,hit_taken
8448208,Jaromir Jagr,R,FLA,71,29,hit_taken
8448208,Jaromir Jagr,R,FLA,-32,40,hit_taken
8448208,Jaromir Jagr,R,FLA,95,-19,hit_taken
