player_id,name,position,team,games_played,toi_min,weighted_total,raw_grit_per_60,grit_per_game,grit_z_pos,grit_z_vol,grit_z_blend,raw_blocked_shots,raw_blocked_shots_hd,raw_blocked_shots_non_hd,raw_crease_goals,raw_dz_faceoff_wins,raw_fighting_majors,raw_giveaways_dz,raw_giveaways_nz,raw_giveaways_oz,raw_hits_taken,raw_hits_thrown,raw_penalties_drawn,raw_physical_minors_taken,raw_takeaways_high_danger,raw_takeaways_other
8480801,Brady Tkachuk,L,OTT,4,62.4,95.5,91.82692307692308,23.875,1.0380965164934872,2.020008289768537,1.3326700484760021,3,1,2,0,0,1,1,0,0,7,13,3,3,0,1
8473533,Jordan Staal,C,CAR,5,67.4,80.5,71.66172106824926,16.1,0.06722444981400227,0.4540805932304822,0.18328129283894623,1,1,0,0,7,1,0,0,2,8,15,0,0,0,1
8481606,Jordan Spence,D,OTT,4,96.1,70.0,43.70447450572321,17.5,-0.19397125960175315,0.9721294497734039,0.15585895321079393,8,4,4,0,0,0,6,3,0,17,7,1,1,0,2
8478469,Thomas Chabot,D,OTT,4,93.1,53.0,34.15682062298604,13.25,-0.5948976717153374,0.0755792928260181,-0.3937545823529307,8,8,0,0,0,0,4,2,0,16,2,0,0,0,2
8476921,Jordan Martinook,L,CAR,5,66.4,75.0,67.7710843373494,15.0,0.21910364600478316,0.37808804097644966,0.2667989644962831,3,1,2,0,0,0,0,3,1,8,13,3,0,0,1
8481528,Dylan Cozens,C,OTT,4,65.1,71.0,65.43778801843318,17.75,-0.13290595943536168,0.7939810582588078,0.14516014587288917,2,2,0,0,5,0,1,0,2,3,17,0,0,0,0
8477940,Nikolaj Ehlers,L,CAR,4,60.1,31.0,30.948419301164726,7.75,-1.0345421097516991,-0.963198922825537,-1.0131391536738503,4,1,3,0,0,0,0,1,2,5,4,0,0,0,0
8482092,Ridly Greig,C,OTT,4,58.6,79.0,80.88737201365188,19.75,0.3638750218103972,1.2059816219295059,0.6165070018461298,6,1,5,0,2,0,0,2,0,4,11,3,0,1,0
8480336,Sean Walker,D,CAR,5,92.2,94.0,61.17136659436008,18.8,0.5395009066373405,1.2463683213102514,0.7515611310392138,6,2,4,0,0,0,3,0,1,21,13,1,1,0,0
8476873,Mark Jankowski,L,CAR,5,47.1,36.0,45.859872611464965,7.2,-0.5268743421892738,-1.0649517269760325,-0.6882975576253013,5,1,4,0,4,0,0,1,0,5,2,0,0,0,0
8473512,Claude Giroux,R,OTT,4,56.5,53.0,56.283185840707965,13.25,-0.17200751280796361,0.054329118679418364,-0.10410652336174901,2,0,2,0,9,0,1,0,0,5,8,0,0,0,0
