player_id,name,position,team,games_played,toi_min,weighted_total,raw_grit_per_60,grit_per_game,grit_z_pos,grit_z_vol,grit_z_blend,raw_blocked_shots,raw_blocked_shots_hd,raw_blocked_shots_non_hd,raw_crease_goals,raw_dz_faceoff_wins,raw_fighting_majors,raw_giveaways_dz,raw_giveaways_nz,raw_giveaways_oz,raw_hits_taken,raw_hits_thrown,raw_penalties_drawn,raw_physical_minors_taken,raw_takeaways_high_danger,raw_takeaways_other
8476453,Nikita Kucherov,R,TBL,82,1321.7,590.0,26.78368767496406,7.195121951219512,-0.815091468865396,-0.4644512818405077,-0.7098994127579294,23,9,14,5,0,0,18,18,30,87,51,25,1,5,45
8475184,Chris Kreider,L,NYR,79,1052.3,690.5,39.370901834077735,8.740506329113924,-0.1664946881243063,0.010961963256303817,-0.11325769271012325,18,4,14,12,2,0,11,3,11,51,118,8,3,5,16
8480833,Vitali Kravtsov,R,VAN,44,462.9,241.0,31.237848347375245,5.4772727272727275,-0.5855764835389775,-0.9929206295482407,-0.7077797273417564,15,2,13,1,0,0,0,1,5,53,28,0,0,0,11
8479323,Adam Fox,D,NYR,82,1533.3,658.0,25.74838583447466,8.024390243902438,-1.1279702424686622,-0.8737534003811355,-1.0517051898424041,93,53,40,3,0,0,30,7,21,85,19,9,1,8,57
8477426,Nick Paul,L,TBL,80,1083.8,1027.5,56.88318878021776,12.84375,0.7358823424958216,1.273260467694911,0.8970957800555485,38,15,23,3,135,1,13,4,13,111,103,10,2,4,39
8482109,Alexis Lafrenière,L,NYR,81,1118.8,833.0,44.67286378262424,10.283950617283951,0.10670599059372098,0.48577837020408154,0.22042770447682913,27,3,24,5,1,0,8,5,20,122,137,11,1,3,27
8479525,Ross Colton,C,TBL,81,897.5,1128.0,75.40947075208913,13.925925925925926,1.5133001287036738,1.1435797700115877,1.4023840210960479,27,8,19,8,37,1,6,3,11,114,182,12,7,5,31
8482073,Braden Schneider,D,NYR,81,1212.2,1096.5,54.27322224055436,13.537037037037036,1.4089127780064283,1.1016128988665128,1.3167228142644536,118,73,45,0,0,1,42,3,6,182,141,4,1,8,12
8470621,Corey Perry,R,TBL,81,792.2,468.0,35.44559454683161,5.777777777777778,-0.3687587981763315,-0.9004749679561133,-0.528273649110266,24,9,15,2,0,7,10,5,8,69,45,11,2,6,22
8471817,Ryan Reaves,R,MIN,73,678.4,828.0,73.23113207547169,11.342465753424657,1.5782628135838106,0.8114139357339989,1.3482081502288672,23,4,19,4,1,4,10,3,3,55,196,4,0,4,11
8480817,K'Andre Miller,D,NYR,79,1543.1,901.0,35.03337437625559,11.405063291139241,-0.30220109723600547,0.33765517645771437,-0.1102442151278895,82,49,33,2,0,0,55,3,6,91,152,2,2,9,41
8477930,Pierre-Edouard Bellemare,L,TBL,73,655.9,641.5,58.68272602530874,8.787671232876713,0.8286092993296033,0.025471505525067845,0.5876679611882426,31,13,18,2,71,0,11,2,6,105,58,5,0,2,19
8481554,Kaapo Kakko,R,NYR,82,1146.2,464.0,24.288954807188972,5.658536585365853,-0.9436406209171511,-0.9371576490059922,-0.9416957293438034,24,2,22,7,0,0,4,8,14,85,25,9,1,3,37
8479542,Brandon Hagel,L,TBL,81,1160.2,860.0,44.47509050163765,10.617283950617283,0.09651508482672665,0.5883231376844243,0.24405750068403598,43,10,33,7,5,0,11,11,18,155,54,20,6,9,58
8475167,Victor Hedman,D,TBL,76,1467.4,835.0,34.14201989914134,10.986842105263158,-0.3814745418238815,0.18779249393652162,-0.21069443109576053,109,63,46,0,0,0,41,8,15,98,83,10,5,6,30
8479324,Ryan Lindgren,D,NYR,63,1054.6,632.0,35.95676085719704,10.031746031746032,-0.22007885641090685,-0.1544504733653415,-0.20039034149723725,63,30,33,0,0,0,10,3,3,111,60,7,6,3,7
8474564,Steven Stamkos,C,TBL,81,1195.1,974.5,48.92477616935822,12.030864197530864,-0.018918773975321247,0.553442080712831,0.15278948243112442,47,21,26,7,136,0,8,5,23,74,85,12,3,5,16
8476624,Barclay Goodrow,C,NYR,82,992.5,969.0,58.57934508816121,11.817073170731707,0.5396269531954435,0.4868658100522895,0.5237986102524973,48,13,35,7,81,4,12,7,10,99,118,5,4,3,22
8474034,Patrick Maroon,L,TBL,80,819.9,881.5,64.50786681302598,11.01875,1.128768454049432,0.7118278657400325,1.0036862775566122,11,5,6,4,0,6,8,2,8,110,172,6,5,8,18
8480078,Filip Chytil,C,NYR,74,981.9,654.5,39.993889398105715,8.844594594594595,-0.5355973214984415,-0.4387882792724056,-0.5065546088306307,32,11,21,6,69,0,12,0,17,92,35,11,3,1,28
8476885,Jacob Trouba,D,NYR,82,1477.2,1327.0,53.89926888708367,16.182926829268293,1.3756548865547769,2.0497239829298253,1.5778756154672913,156,84,72,0,0,5,34,6,5,78,199,8,4,9,20
8476480,Vladislav Namestnikov,C,WPG,77,840.1,780.0,55.70765385073206,10.12987012987013,0.373491014459129,-0.03854298745170299,0.24988081388587938,35,7,28,6,12,0,2,5,3,100,106,10,3,2,25
8478550,Artemi Panarin,L,NYR,82,1312.6,204.5,9.347859210726801,2.4939024390243905,-1.7135287297639943,-1.910707667096811,-1.772682410963839,10,1,9,2,2,0,30,20,39,37,22,9,2,3,31
8479984,Cal Foote,D,NSH,50,695.8,470.5,40.57200344926704,9.41,0.1903820626462955,-0.37724293656679836,0.020094562882367356,49,31,18,0,0,1,14,1,1,65,56,2,6,0,8
8479410,Mikhail Sergachev,D,TBL,79,1501.6,964.5,38.538891848694725,12.208860759493671,0.009565379780990091,0.6256827773526864,0.19440059905249898,97,60,37,0,0,1,24,7,8,123,108,6,6,12,32
8476918,Jimmy Vesey,L,NYR,81,976.7,616.5,37.872427562199235,7.611111111111111,-0.2437084048751286,-0.33647874681422596,-0.2715395074568578,36,9,27,3,0,0,10,5,14,44,98,8,1,3,41
8478416,Erik Cernak,D,TBL,70,1131.6,971.5,51.51113467656416,13.878571428571428,1.1632639356292405,1.2239961300779336,1.1814835939638484,63,37,26,0,0,1,20,4,4,113,168,8,8,3,13
8476389,Vincent Trocheck,C,NYR,82,1276.0,1324.0,62.257053291536046,16.146341463414632,0.752393387414504,1.8350352909282523,1.0771859584686285,36,11,25,2,181,0,16,4,30,91,176,13,6,4,43
8478010,Brayden Point,C,TBL,82,1298.2,732.0,33.83145894315205,8.926829268292684,-0.8921123796589163,-0.41317973070152203,-0.748432584971698,34,10,24,14,65,1,11,6,16,87,34,11,0,4,38
8476459,Mika Zibanejad,C,NYR,82,1191.7,920.5,46.34555676764286,11.225609756097562,-0.16813434106898495,0.3026792753410668,-0.02689025614596942,31,17,14,6,168,0,18,6,24,63,66,18,0,2,35
8473986,Alex Killorn,L,TBL,82,1081.9,491.5,27.257602366207596,5.9939024390243905,-0.7906714868740743,-0.8339876085532077,-0.8036663233778143,18,2,16,5,0,0,17,14,14,94,57,9,3,6,25
8478911,Matt Roy,D,LAK,82,1368.4,991.0,43.45220695703011,12.085365853658537,0.44653565702062087,0.5814304092489843,0.48700408268912987,123,69,54,1,0,0,37,1,0,179,105,2,5,2,4
8481032,Paul Cotter,C,VGK,55,686.6,863.5,75.45878240605884,15.7,1.5161529555731224,1.6960409162801955,1.5701193437852443,17,2,15,6,2,0,5,3,3,129,163,8,0,2,15
8481481,Blake Lizotte,C,LAK,81,933.9,1086.5,69.80404754256344,13.41358024691358,1.1890096079154509,0.9840311439145298,1.1275160687151744,34,12,22,6,92,0,11,0,4,172,91,27,2,5,24
8471303,Alexander Edler,D,LAK,64,854.8,723.0,50.748713149274685,11.296875,1.0954572635947213,0.2988876819474904,0.856486389100552,78,46,32,0,0,0,21,1,2,102,101,4,2,0,4
8479336,Carl Grundstrom,R,LAK,57,573.3,616.0,64.46886446886448,10.807017543859649,1.1267587325538944,0.6466916992911695,0.9827386225750768,15,4,11,3,1,0,11,1,3,67,141,2,0,1,13
8471685,Anze Kopitar,C,LAK,82,1264.0,1062.0,50.411392405063296,12.951219512195122,0.06708642764259902,0.8400482374366969,0.2989749705808284,67,31,36,9,201,0,24,3,8,77,57,7,0,5,30
8478434,Keegan Kolesar,R,VGK,74,841.1,1277.0,91.09499464986327,17.256756756756758,2.4987559116505134,2.6308527229773264,2.5383849550485573,31,2,29,6,3,3,9,1,6,124,279,9,5,1,13
8477960,Adrian Kempe,R,LAK,82,1179.4,612.5,31.159911819569267,7.469512195121951,-0.5895924143397175,-0.3800394305609569,-0.5267265192060893,26,6,20,5,5,1,15,4,8,53,105,9,5,2,15
8480434,Sean Durzi,D,LAK,72,1168.2,726.0,37.28813559322033,10.083333333333334,-0.10167179830812605,-0.13596501241551395,-0.1119597625403424,99,58,41,2,0,2,40,2,3,111,59,6,5,2,18
8480727,Zach Whitecloud,D,VGK,59,927.6,823.5,53.26649417852522,13.957627118644067,1.31937847567286,1.2523244362062609,1.2992622638328801,79,57,22,1,0,0,17,0,5,136,85,4,5,5,18
8479998,Mikey Anderson,D,LAK,77,1480.8,1019.5,41.30875202593193,13.24025974025974,0.2559054867912276,0.9952676363393014,0.4777141316556497,80,41,39,0,0,0,21,2,4,158,150,9,4,1,16
8475191,Reilly Smith,R,VGK,78,1064.7,494.0,27.838827838827836,6.333333333333333,-0.7607219709874906,-0.7295670221555414,-0.7513754863379057,26,3,23,6,1,0,13,3,12,83,56,7,0,2,25
8480336,Sean Walker,D,LAK,70,956.0,670.5,42.08158995815899,9.57857142857143,0.32463855154696575,-0.316838138016901,0.1321955446778057,83,55,28,0,0,0,26,1,2,113,63,5,4,2,9
8474563,Drew Doughty,D,LAK,81,1685.2,828.5,29.497982435319248,10.228395061728396,-0.7944963597477668,-0.08398452820617056,-0.5813428102852879,78,53,25,1,0,0,42,3,1,151,95,13,1,7,14
8479353,Brett Howden,C,VGK,54,663.3,744.0,67.29986431478969,13.777777777777779,1.044135108215972,1.0974452275256916,1.0601281440088879,30,8,22,2,30,0,5,0,1,84,103,11,6,4,18
8478042,Viktor Arvidsson,R,LAK,77,1139.9,588.0,30.950083340643914,7.636363636363637,-0.6004045030369012,-0.32871020382329064,-0.518896213272818,43,9,34,4,2,0,14,2,12,157,22,19,0,0,19
8476479,Phillip Danault,C,LAK,82,1190.3,1082.5,54.566075779215325,13.201219512195122,0.3074473040210904,0.9179002778816469,0.4905831961792573,59,23,36,8,180,0,12,4,7,86,76,14,2,1,15
8476539,Jonathan Marchessault,R,VGK,76,1127.5,518.0,27.565410199556542,6.815789473684211,-0.7748106961325053,-0.5811469639603077,-0.7167115764808459,16,0,16,6,2,1,8,1,12,80,64,4,2,2,36
8478020,Michael Amadio,R,VGK,67,779.8,563.0,43.31879969222878,8.402985074626866,0.03693347390767381,-0.09287115242684342,-0.0020079139926813608,26,3,23,6,9,0,2,3,6,91,56,6,0,4,31
8480113,Alex Iafallo,L,LAK,59,755.5,324.0,25.731303772336204,5.491525423728813,-0.8693189414991209,-0.988536011216069,-0.9050840624142054,22,4,18,2,1,0,4,1,2,47,26,6,2,2,22
8478462,Nicolas Roy,C,VGK,65,863.3,786.0,54.627591798911155,12.092307692307692,0.3110061899995975,0.5725760864746098,0.3894771589421012,33,8,25,2,108,0,7,3,3,66,79,10,0,4,30
8475188,Brayden McNabb,D,VGK,82,1459.2,1366.0,56.16776315789473,16.658536585365855,1.5774055474784279,2.220150915589209,1.770229157911662,143,91,52,1,0,0,19,3,3,154,175,7,2,11,22
8479675,Trevor Moore,L,LAK,59,814.1,438.5,32.31789706424272,7.432203389830509,-0.5299234921821421,-0.3915168988516981,-0.4884015141830088,19,3,16,2,1,0,7,4,6,81,56,7,0,4,19
8477942,Kevin Fiala,L,LAK,69,1006.4,457.5,27.275437201907792,6.630434782608695,-0.7897524894792601,-0.6381684250534964,-0.744277270151531,16,2,14,3,5,0,12,3,16,78,47,16,4,0,17
8474565,Alex Pietrangelo,D,VGK,73,1408.5,936.0,39.87220447284345,12.821917808219178,0.12814478577776064,0.8453616864162552,0.34330985596930896,132,84,48,0,0,0,27,3,12,154,56,2,1,15,30
8482124,Quinton Byfield,C,LAK,53,672.4,422.0,37.65615704937537,7.962264150943396,-0.6708421393285987,-0.7135531808121808,-0.6836554517736733,15,2,13,0,14,0,10,2,5,85,52,8,2,3,13
8476905,Chandler Stephenson,C,VGK,81,1225.2,987.0,48.33496571988247,12.185185185185185,-0.053041074946599875,0.6014988958023063,0.14332091627807197,44,8,36,2,152,0,5,0,16,108,62,15,0,2,49
8478403,Jack Eichel,C,VGK,67,1053.3,857.5,48.84648248362291,12.798507462686567,-0.023448298182946907,0.7924924588176121,0.22133392891722078,45,12,33,8,109,0,11,4,35,76,58,12,0,4,39
8481560,Arthur Kaliyev,R,LAK,56,535.0,276.5,31.009345794392523,4.9375,-0.5973508140923673,-1.1589732359794782,-0.7658375406585005,10,2,8,0,0,0,6,2,3,70,38,5,0,0,8
8476448,William Karlsson,C,VGK,82,1168.8,864.5,44.378850102669404,10.542682926829269,-0.2819142118801806,0.09001028680852036,-0.1703368622735703,33,7,26,1,171,0,0,7,16,115,41,7,3,3,28
8477447,Shea Theodore,D,VGK,55,1050.1,462.0,26.397485953718697,8.4,-1.0702419159094403,-0.7391598227937246,-0.9709172879747255,79,48,31,0,0,0,13,5,3,58,13,7,0,3,21
8474590,John Carlson,D,WSH,40,713.3,416.5,35.03434739941119,10.4125,-0.3021145605110674,-0.018013551970270148,-0.21688425794882818,70,40,30,0,0,0,17,0,4,34,37,3,0,3,10
8476854,Hampus Lindholm,D,BOS,80,1478.2,710.0,28.81883371668245,8.875,-0.8548970866146836,-0.5689513862018535,-0.7691133764908346,75,52,23,0,0,0,35,7,10,127,67,10,6,1,24
8477839,Conor Sheary,L,WSH,82,1063.1,567.0,32.00075251622613,6.914634146341464,-0.5462653872411226,-0.5507389520373818,-0.5476074566800003,36,8,28,4,3,0,10,4,13,85,52,11,2,2,37
8475762,Derek Forbort,D,BOS,54,787.0,597.0,45.5146124523507,11.055555555555555,0.6299576198297808,0.21241482856200014,0.5046947824494465,59,34,25,1,0,1,13,4,4,93,83,0,0,3,6
8475343,Nic Dowd,C,WSH,65,712.2,1171.5,98.69418702611625,18.023076923076925,2.8603907023606787,2.4194660305686546,2.7281133008230714,41,20,21,4,183,0,13,6,9,83,128,13,6,2,22
8471276,David Krejci,C,BOS,70,1008.6,563.5,33.52171326591314,8.05,-0.9100320947685637,-0.6862315213352734,-0.8428919227385765,30,12,18,3,88,0,7,5,17,61,39,8,0,0,14
8478401,Pavel Zacha,C,BOS,82,1070.8,432.0,24.206200971236463,5.2682926829268295,-1.448962380766614,-1.5524778835544488,-1.4800170316029644,14,6,8,2,29,0,14,11,5,55,57,6,3,3,22
8477365,Connor Clifton,D,BOS,78,1283.0,1297.0,60.65471551052221,16.628205128205128,1.9764568540315934,2.2092821368463023,2.046304438876006,108,69,39,1,0,2,29,7,9,189,185,8,8,5,13
8478443,Brandon Carlo,D,BOS,75,1168.4,931.5,47.83464566929133,12.42,0.8362919451597046,0.7013410510995861,0.7958066769416691,90,60,30,0,0,2,16,1,0,150,114,2,3,1,19
8480796,Martin Fehérváry,D,WSH,67,1226.8,1202.5,58.81154222367134,17.94776119402985,1.8125325128490923,2.682123347287032,2.073409763180474,97,34,63,0,0,0,22,2,8,151,209,10,0,2,10
8475225,Craig Smith,C,WSH,64,684.0,396.0,34.73684210526316,6.1875,-0.8397332521284648,-1.266229222650151,-0.9676820432849706,20,3,17,3,0,0,6,7,8,78,47,4,0,3,19
8475745,Charlie Coyle,C,BOS,82,1126.6,947.0,50.43493697851944,11.548780487804878,0.06844855173250784,0.4033172788430751,0.168909169865678,49,16,33,5,160,0,8,9,16,63,61,16,0,4,34
8475149,Marcus Johansson,L,MIN,80,1037.1,366.0,21.17442869540064,4.575,-1.1041266175884128,-1.2704906706143515,-1.1540358334961942,19,5,14,3,1,0,12,1,11,89,19,11,0,3,21
8471698,T.J. Oshie,R,WSH,58,783.2,665.5,50.98314606741573,11.474137931034482,0.4318636246616142,0.8519208142438889,0.5578807815362966,29,5,24,1,0,0,9,4,11,53,116,12,2,5,35
8477511,Anthony Mantha,R,WSH,67,891.9,462.5,31.11335351496805,6.902985074626866,-0.5919914810513336,-0.5543226060883877,-0.5806908185624498,21,4,17,6,1,1,7,5,16,42,66,5,3,4,18
8477903,Garnet Hathaway,R,BOS,84,866.3,1461.0,101.18896456193005,17.392857142857142,3.0188802463210003,2.672721870317273,2.915032733519882,59,16,43,7,1,2,4,1,7,152,262,23,7,1,9
8474189,Lars Eller,C,COL,84,1090.8,1063.5,58.4983498349835,12.660714285714286,0.5349411352201409,0.7495825388708754,0.5993335563153612,32,15,17,4,187,0,13,3,15,115,88,10,1,7,27
8475744,Evgeny Kuznetsov,C,WSH,81,1135.2,528.0,27.906976744186046,6.518518518518518,-1.2348614185607993,-1.1631473542832267,-1.2133471992775275,17,5,12,4,107,0,22,3,19,23,37,8,1,7,29
8475200,Dmitry Orlov,D,BOS,66,1252.3,736.0,35.26311586680508,11.151515151515152,-0.28176882277256887,0.24680037130783306,-0.1231980645484483,70,36,34,1,0,0,17,3,18,56,120,4,1,5,19
8478421,A.J. Greer,L,BOS,61,547.8,588.0,64.40306681270538,9.639344262295081,1.1233682962408515,0.2874753438380259,0.8726004105200038,25,6,19,0,0,2,7,2,5,74,101,7,6,2,14
8476979,Erik Gustafsson,D,TOR,70,1215.0,530.0,26.172839506172842,7.571428571428571,-1.0902210579552,-1.0360647648186432,-1.073974170014233,57,30,27,1,0,1,27,8,5,111,48,7,0,4,16
