player_id,name,position,team,x,y,event_type
8470600,Ryan Suter,D,DAL,74,-1,block_hd
8470600,Ryan Suter,D,DAL,83,-10,block_hd
8470600,Ryan Suter,D,DAL,74,9,block_hd
8470600,Ryan Suter,D,DAL,76,-8,block_hd
8470600,Ryan Suter,D,DAL,89,0,block_hd
8470600,Ryan Suter,D,DAL,78,6,block_hd
8470600,Ryan Suter,D,DAL,80,-6,block_hd
8470600,Ryan Suter,D,DAL,72,12,block_hd
8470600,Ryan Suter,D,DAL,88,6,block_hd
8470600,Ryan Suter,D,DAL,57,16,block_non_hd
8470600,Ryan Suter,D,DAL,55,-20,block_non_hd
8470600,Ryan Suter,D,DAL,54,-6,block_non_hd
8470600,Ryan Suter,D,DAL,66,27,block_non_hd
8470600,Ryan Suter,D,DAL,85,-27,block_non_hd
8470600,Ryan Suter,D,DAL,67,-13,block_non_hd
8470600,Ryan Suter,D,DAL,44,31,block_non_hd
8470600,Ryan Suter,D,DAL,69,5,block_non_hd
8470600,Ryan Suter,D,DAL,87,21,block_non_hd
8470600,Ryan Suter,D,DAL,78,29,block_non_hd
8470600,Ryan Suter,D,DAL,45,38,hit_taken
8470600,Ryan Suter,D,DAL,96,25,hit_taken
8470600,Ryan Suter,D,DAL,97,7,hit_taken
8470600,Ryan Suter,D,DAL,93,-31,hit_taken
8470600,Ryan Suter,D,DAL,31,-40,hit_taken
8470600,Ryan Suter,D,DAL,90,-33,hit_taken
8470600,Ryan Suter,D,DAL,83,-36,hit_taken
8470600,Ryan Suter,D,DAL,68,-25,hit_taken
8470600,Ryan Suter,D,DAL,99,3,hit_taken
8470600,Ryan Suter,D,DAL,82,-36,hit_taken
8470600,Ryan Suter,D,DAL,97,-21,hit_taken
8470600,Ryan Suter,D,DAL,55,-40,hit_taken
8470600,Ryan Suter,D,DAL,92,-25,hit_taken
8470600,Ryan Suter,D,DAL,83,-38,hit_taken
8470600,Ryan Suter,D,DAL,98,4,hit_taken
8470600,Ryan Suter,D,DAL,95,26,hit_taken
8470600,Ryan Suter,D,DAL,91,-31,hit_taken
8470600,Ryan Suter,D,DAL,97,-19,hit_taken
8470600,Ryan Suter,D,DAL,93,-29,hit_taken
8470600,Ryan Suter,D,DAL,95,-23,hit_taken
8470600,Ryan Suter,D,DAL,68,-38,hit_taken
8470600,Ryan Suter,D,DAL,94,-27,hit_taken
8470600,Ryan Suter,D,DAL,99,-11,hit_taken
8470600,Ryan Suter,D,DAL,96,-24,hit_taken
8470600,Ryan Suter,D,DAL,91,29,hit_taken
8470600,Ryan Suter,D,DAL,86,34,hit_taken
8470600,Ryan Suter,D,DAL,74,39,hit_taken
8470600,Ryan Suter,D,DAL,96,15,hit_taken
8470600,Ryan Suter,D,DAL,97,6,hit_taken
8470600,Ryan Suter,D,DAL,98,-8,hit_thrown
8470600,Ryan Suter,D,DAL,53,-38,hit_thrown
8470600,Ryan Suter,D,DAL,97,9,hit_thrown
8470600,Ryan Suter,D,DAL,97,8,hit_thrown
8470600,Ryan Suter,D,DAL,99,-19,hit_thrown
8470600,Ryan Suter,D,DAL,78,40,hit_thrown
8470600,Ryan Suter,D,DAL,98,-9,hit_thrown
8470600,Ryan Suter,D,DAL,97,-20,hit_thrown
8470600,Ryan Suter,D,DAL,46,-40,hit_thrown
8470600,Ryan Suter,D,DAL,53,-40,hit_thrown
8470600,Ryan Suter,D,DAL,12,-26,hit_thrown
8470600,Ryan Suter,D,DAL,98,12,hit_thrown
8470600,Ryan Suter,D,DAL,98,-20,hit_thrown
8470600,Ryan Suter,D,DAL,91,32,hit_thrown
8470600,Ryan Suter,D,DAL,46,-39,hit_thrown
8470600,Ryan Suter,D,DAL,93,-21,hit_thrown
8470600,Ryan Suter,D,DAL,40,-39,hit_thrown
8470600,Ryan Suter,D,DAL,99,-11,hit_thrown
8470600,Ryan Suter,D,DAL,96,-24,hit_thrown
8470600,Ryan Suter,D,DAL,97,-4,takeaway_hd
8470600,Ryan Suter,D,DAL,23,28,takeaway_other
8470610,Zach Parise,L,COL,76,0,block_hd
8470610,Zach Parise,L,COL,74,2,block_hd
8470610,Zach Parise,L,COL,83,8,block_hd
8470610,Zach Parise,L,COL,69,-2,block_non_hd
8470610,Zach Parise,L,COL,57,-11,block_non_hd
8470610,Zach Parise,L,COL,45,-28,block_non_hd
8470610,Zach Parise,L,COL,49,-11,block_non_hd
8470610,Zach Parise,L,COL,67,6,block_non_hd
8470610,Zach Parise,L,COL,57,4,block_non_hd
8470610,Zach Parise,L,COL,53,13,block_non_hd
8470610,Zach Parise,L,COL,59,8,block_non_hd
8470610,Zach Parise,L,COL,39,-7,block_non_hd
8470610,Zach Parise,L,COL,81,-7,crease_goal
8470610,Zach Parise,L,COL,80,-38,hit_taken
8470610,Zach Parise,L,COL,85,-36,hit_taken
8470610,Zach Parise,L,COL,12,39,hit_taken
8470610,Zach Parise,L,COL,96,-15,hit_taken
8470610,Zach Parise,L,COL,61,38,hit_taken
8470610,Zach Parise,L,COL,69,40,hit_taken
8470610,Zach Parise,L,COL,14,40,hit_taken
8470610,Zach Parise,L,COL,52,-40,hit_taken
8470610,Zach Parise,L,COL,13,-39,hit_taken
8470610,Zach Parise,L,COL,73,-31,hit_taken
8470610,Zach Parise,L,COL,16,24,hit_taken
8470610,Zach Parise,L,COL,39,-40,hit_taken
8470610,Zach Parise,L,COL,91,-32,hit_taken
8470610,Zach Parise,L,COL,12,29,hit_taken
8470610,Zach Parise,L,COL,59,-25,hit_taken
8470610,Zach Parise,L,COL,63,-37,hit_taken
8470610,Zach Parise,L,COL,98,8,hit_taken
8470610,Zach Parise,L,COL,51,-40,hit_taken
8470610,Zach Parise,L,COL,75,40,hit_taken
8470610,Zach Parise,L,COL,98,-20,hit_taken
8470610,Zach Parise,L,COL,97,-6,hit_taken
8470610,Zach Parise,L,COL,94,26,hit_taken
8470610,Zach Parise,L,COL,88,-7,hit_taken
8470610,Zach Parise,L,COL,96,21,hit_thrown
8470610,Zach Parise,L,COL,95,-13,hit_thrown
8470610,Zach Parise,L,COL,38,-41,hit_thrown
8470610,Zach Parise,L,COL,95,22,hit_thrown
8470610,Zach Parise,L,COL,82,37,hit_thrown
8470610,Zach Parise,L,COL,95,29,hit_thrown
8470610,Zach Parise,L,COL,94,25,hit_thrown
8470610,Zach Parise,L,COL,62,-41,hit_thrown
8470610,Zach Parise,L,COL,42,40,hit_thrown
8470610,Zach Parise,L,COL,26,6,hit_thrown
8470610,Zach Parise,L,COL,93,-32,hit_thrown
8470610,Zach Parise,L,COL,85,-36,hit_thrown
8470610,Zach Parise,L,COL,81,39,hit_thrown
8470610,Zach Parise,L,COL,33,-41,hit_thrown
8470610,Zach Parise,L,COL,41,37,hit_thrown
8470610,Zach Parise,L,COL,94,26,hit_thrown
8470610,Zach Parise,L,COL,96,0,hit_thrown
8470610,Zach Parise,L,COL,97,-8,hit_thrown
8470610,Zach Parise,L,COL,14,41,hit_thrown
8470610,Zach Parise,L,COL,91,34,hit_thrown
8470610,Zach Parise,L,COL,41,40,hit_thrown
8470610,Zach Parise,L,COL,36,-39,hit_thrown
8470610,Zach Parise,L,COL,92,-28,hit_thrown
8470610,Zach Parise,L,COL,98,-2,hit_thrown
8470610,Zach Parise,L,COL,72,-41,hit_thrown
8470610,Zach Parise,L,COL,95,-20,hit_thrown
8470610,Zach Parise,L,COL,90,32,hit_thrown
8470610,Zach Parise,L,COL,98,10,hit_thrown
8470610,Zach Parise,L,COL,97,-1,hit_thrown
8470610,Zach Parise,L,COL,90,-33,hit_thrown
8470610,Zach Parise,L,COL,41,31,takeaway_other
8470610,Zach Parise,L,COL,11,39,takeaway_other
8470613,Brent Burns,D,CAR,80,7,block_hd
