player_id,name,position,team,games_played,toi_min,weighted_total,raw_grit_per_60,grit_per_game,grit_z_pos,grit_z_vol,grit_z_blend,raw_blocked_shots,raw_blocked_shots_hd,raw_blocked_shots_non_hd,raw_crease_goals,raw_dz_faceoff_wins,raw_fighting_majors,raw_giveaways_dz,raw_giveaways_nz,raw_giveaways_oz,raw_hits_taken,raw_hits_thrown,raw_penalties_drawn,raw_physical_minors_taken,raw_takeaways_high_danger,raw_takeaways_other
8477479,Tyler Bertuzzi,L,TOR,7,110.4,120.5,65.48913043478261,17.214285714285715,0.02750318597851096,0.9129119807077313,0.2931258243972771,3,1,2,0,0,0,0,0,5,18,21,3,0,0,2
8478443,Brandon Carlo,D,BOS,13,209.3,180.0,51.60057333970377,13.846153846153847,-0.1201432041881924,-0.1875996915583921,-0.14038015039925228,16,10,6,0,0,0,7,0,0,38,23,0,1,0,4
8479318,Auston Matthews,C,TOR,5,77.9,135.5,104.36456996148908,27.1,1.1039250285992666,2.1103929007078612,1.405865390231845,5,3,2,1,7,0,0,0,0,3,24,2,0,0,3
8478498,Jake DeBrusk,L,BOS,13,180.6,217.0,72.09302325581396,16.692307692307693,0.2461224335630089,0.802844467885827,0.4131390438598543,8,1,7,0,0,0,1,0,0,27,47,2,0,0,1
8475166,John Tavares,C,TOR,7,105.6,202.0,114.77272727272728,28.857142857142858,1.4547839423764963,2.4117780906967234,1.7418821868725645,5,4,1,0,29,0,0,0,4,12,28,2,0,0,6
8479325,Charlie McAvoy,D,BOS,13,270.1,345.5,76.74935209181784,26.576923076923077,0.9991574983760751,2.254077100046792,1.37563337887729,24,20,4,0,0,0,13,3,1,69,45,5,3,0,4
8482720,Matthew Knies,L,TOR,7,96.0,147.0,91.875,21.0,0.9009969127149257,1.7111911000160689,1.1440551689052687,9,5,4,2,0,0,3,0,1,23,22,0,0,0,1
8477956,David Pastrnak,R,BOS,13,216.2,177.5,49.25994449583719,13.653846153846153,-0.5097575653743641,0.1621356827225308,-0.30818959094529563,9,1,8,1,0,0,2,3,6,29,24,4,1,0,3
8479987,Morgan Geekie,C,BOS,13,193.3,247.0,76.66839110191412,19.0,0.17028702334372242,0.7210806834421309,0.33552512137324497,5,2,3,1,20,0,1,0,3,39,32,1,2,1,4
8481582,Nicholas Robertson,L,TOR,6,51.1,31.5,36.986301369863014,5.25,-0.9160716437579177,-1.609951273710129,-1.124235532743581,1,0,1,0,0,0,0,0,0,7,6,0,0,0,0
8471817,Ryan Reaves,R,TOR,5,39.4,85.5,130.2030456852792,17.1,2.1698316343225645,0.888812988426725,1.7855260405538127,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0
8476854,Hampus Lindholm,D,BOS,13,241.6,125.0,31.043046357615896,9.615384615384615,-1.0351003327565353,-0.9990330664120788,-1.0242801528531982,13,8,5,0,0,0,11,1,4,41,9,1,2,0,1
8479369,Andrew Peeke,D,BOS,6,78.5,67.0,51.21019108280255,11.166666666666666,-0.13751800949087245,-0.7015074956323938,-0.3067148553333288,6,3,3,0,0,0,0,0,0,17,5,0,1,0,0
8480980,Connor Dewar,C,TOR,6,61.2,66.5,65.19607843137254,11.083333333333334,-0.21644456052202127,-0.6367861955727286,-0.3425470510372335,2,0,2,0,0,0,1,1,1,10,14,0,0,1,2
8480144,David Kampf,C,TOR,7,79.5,99.5,75.09433962264151,14.214285714285714,0.11722575844040306,-0.09976515921046103,0.05212848314514383,0,0,0,0,20,0,1,0,1,16,12,0,0,0,1
8476931,Jake McCabe,D,TOR,7,124.6,139.5,67.1749598715891,19.928571428571427,0.5730284984608397,0.9789675109909984,0.6948102022198873,10,7,3,0,0,0,5,1,0,26,19,0,1,2,4
8475745,Charlie Coyle,C,BOS,13,182.6,388.0,127.49178532311062,29.846153846153847,1.8835433047093988,2.5814132820600606,2.0929042979145973,20,2,18,1,36,0,1,0,1,25,53,4,3,1,4
8473419,Brad Marchand,L,BOS,11,153.7,153.0,59.72674040338322,13.909090909090908,-0.16325844615170343,0.21595816985362462,-0.049493461350105,7,1,6,0,1,0,3,3,5,22,21,3,3,0,6
8478401,Pavel Zacha,C,BOS,13,179.0,132.0,44.245810055865924,10.153846153846153,-0.9226779682007182,-0.7962118615299391,-0.8847381361994844,1,0,1,0,16,0,4,1,2,17,24,1,0,1,1
8480043,Timothy Liljegren,D,TOR,6,97.9,90.0,55.15832482124617,15.0,0.038202207813363157,0.03370031976534049,0.03685164139895635,5,3,2,0,0,0,2,1,0,29,11,0,0,0,1
