player_id,name,position,team,x,y,event_type
8464989,Matt Cullen,C,PIT,58,-5,block_non_hd
8464989,Matt Cullen,C,PIT,49,-17,block_non_hd
8464989,Matt Cullen,C,PIT,-69,22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,69,22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,-69,22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,-69,22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,-69,-22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,69,22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,-69,22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,-69,-22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,69,-22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,69,22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,69,-22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,69,-22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,-69,-22,dz_faceoff_win
8464989,Matt Cullen,C,PIT,-96,-33,hit_taken
8464989,Matt Cullen,C,PIT,-90,40,hit_taken
8464989,Matt Cullen,C,PIT,89,40,hit_taken
8464989,Matt Cullen,C,PIT,94,-37,hit_thrown
8464989,Matt Cullen,C,PIT,-29,-39,hit_thrown
8464989,Matt Cullen,C,PIT,-29,34,hit_thrown
8464989,Matt Cullen,C,PIT,-65,41,hit_thrown
8464989,Matt Cullen,C,PIT,-57,40,hit_thrown
8464989,Matt Cullen,C,PIT,93,38,hit_thrown
8465009,Zdeno Chara,D,BOS,82,5,block_hd
8465009,Zdeno Chara,D,BOS,70,-2,block_hd
8465009,Zdeno Chara,D,BOS,-78,8,block_hd
8465009,Zdeno Chara,D,BOS,74,-12,block_hd
8465009,Zdeno Chara,D,BOS,73,-4,block_hd
8465009,Zdeno Chara,D,BOS,-70,7,block_hd
8465009,Zdeno Chara,D,BOS,-87,4,block_hd
8465009,Zdeno Chara,D,BOS,-70,-9,block_hd
8465009,Zdeno Chara,D,BOS,70,-6,block_hd
8465009,Zdeno Chara,D,BOS,-71,-13,block_hd
8465009,Zdeno Chara,D,BOS,-71,14,block_hd
8465009,Zdeno Chara,D,BOS,-78,3,block_hd
8465009,Zdeno Chara,D,BOS,-70,10,block_hd
8465009,Zdeno Chara,D,BOS,70,8,block_hd
8465009,Zdeno Chara,D,BOS,-76,-4,block_hd
8465009,Zdeno Chara,D,BOS,81,-15,block_hd
8465009,Zdeno Chara,D,BOS,76,8,block_hd
8465009,Zdeno Chara,D,BOS,-70,11,block_hd
8465009,Zdeno Chara,D,BOS,76,-11,block_hd
8465009,Zdeno Chara,D,BOS,57,-1,block_non_hd
8465009,Zdeno Chara,D,BOS,66,7,block_non_hd
8465009,Zdeno Chara,D,BOS,-62,8,block_non_hd
8465009,Zdeno Chara,D,BOS,-60,11,block_non_hd
8465009,Zdeno Chara,D,BOS,64,-12,block_non_hd
8465009,Zdeno Chara,D,BOS,-56,-11,block_non_hd
8465009,Zdeno Chara,D,BOS,57,-12,block_non_hd
8465009,Zdeno Chara,D,BOS,61,-2,block_non_hd
8465009,Zdeno Chara,D,BOS,-60,13,block_non_hd
8465009,Zdeno Chara,D,BOS,-66,7,block_non_hd
8465009,Zdeno Chara,D,BOS,57,-17,block_non_hd
8465009,Zdeno Chara,D,BOS,-64,12,block_non_hd
8465009,Zdeno Chara,D,BOS,-65,-2,block_non_hd
8465009,Zdeno Chara,D,BOS,-66,1,block_non_hd
8465009,Zdeno Chara,D,BOS,-68,14,block_non_hd
8465009,Zdeno Chara,D,BOS,-67,-5,block_non_hd
8465009,Zdeno Chara,D,BOS,-63,7,block_non_hd
8465009,Zdeno Chara,D,BOS,-64,9,block_non_hd
8465009,Zdeno Chara,D,BOS,-64,12,block_non_hd
8465009,Zdeno Chara,D,BOS,60,-13,block_non_hd
8465009,Zdeno Chara,D,BOS,65,4,block_non_hd
8465009,Zdeno Chara,D,BOS,67,-4,block_non_hd
8465009,Zdeno Chara,D,BOS,-69,4,block_non_hd
8465009,Zdeno Chara,D,BOS,68,3,block_non_hd
8465009,Zdeno Chara,D,BOS,56,-5,block_non_hd
8465009,Zdeno Chara,D,BOS,32,-35,hit_taken
8465009,Zdeno Chara,D,BOS,65,-36,hit_taken
8465009,Zdeno Chara,D,BOS,17,39,hit_taken
8465009,Zdeno Chara,D,BOS,-93,31,hit_taken
8465009,Zdeno Chara,D,BOS,-58,39,hit_taken
8465009,Zdeno Chara,D,BOS,55,36,hit_taken
8465009,Zdeno Chara,D,BOS,93,-8,hit_taken
8465009,Zdeno Chara,D,BOS,75,-32,hit_taken
8465009,Zdeno Chara,D,BOS,69,-34,hit_taken
8465009,Zdeno Chara,D,BOS,34,36,hit_taken
8465009,Zdeno Chara,D,BOS,31,-27,hit_taken
8465009,Zdeno Chara,D,BOS,-79,-39,hit_taken
8465009,Zdeno Chara,D,BOS,-6,-38,hit_taken
8465009,Zdeno Chara,D,BOS,85,-37,hit_taken
8465009,Zdeno Chara,D,BOS,-41,-36,hit_taken
8465009,Zdeno Chara,D,BOS,60,-36,hit_taken
8465009,Zdeno Chara,D,BOS,-82,36,hit_taken
8465009,Zdeno Chara,D,BOS,-14,38,hit_taken
8465009,Zdeno Chara,D,BOS,-82,37,hit_taken
8465009,Zdeno Chara,D,BOS,50,-38,hit_taken
8465009,Zdeno Chara,D,BOS,-16,38,hit_taken
8465009,Zdeno Chara,D,BOS,97,-2,hit_taken
8465009,Zdeno Chara,D,BOS,97,11,hit_taken
8465009,Zdeno Chara,D,BOS,74,-38,hit_taken
8465009,Zdeno Chara,D,BOS,-92,22,hit_taken
8465009,Zdeno Chara,D,BOS,-96,29,hit_taken
8465009,Zdeno Chara,D,BOS,-94,-2,hit_taken
8465009,Zdeno Chara,D,BOS,76,-31,hit_taken
8465009,Zdeno Chara,D,BOS,-92,30,hit_taken
8465009,Zdeno Chara,D,BOS,9,-41,hit_taken
8465009,Zdeno Chara,D,BOS,-31,-35,hit_taken
8465009,Zdeno Chara,D,BOS,-95,19,hit_taken
8465009,Zdeno Chara,D,BOS,42,38,hit_taken
8465009,Zdeno Chara,D,BOS,-97,34,hit_taken
8465009,Zdeno Chara,D,BOS,-98,27,hit_taken
8465009,Zdeno Chara,D,BOS,-79,-32,hit_taken
8465009,Zdeno Chara,D,BOS,2,-38,hit_taken
8465009,Zdeno Chara,D,BOS,96,8,hit_thrown
8465009,Zdeno Chara,D,BOS,-25,36,hit_thrown
8465009,Zdeno Chara,D,BOS,-72,38,hit_thrown
8465009,Zdeno Chara,D,BOS,-52,8,hit_thrown
8465009,Zdeno Chara,D,BOS,-62,40,hit_thrown
8465009,Zdeno Chara,D,BOS,-18,21,hit_thrown
8465009,Zdeno Chara,D,BOS,-82,38,hit_thrown
8465009,Zdeno Chara,D,BOS,97,-8,hit_thrown
8465009,Zdeno Chara,D,BOS,46,10,hit_thrown
8465009,Zdeno Chara,D,BOS,-96,2,hit_thrown
8465009,Zdeno Chara,D,BOS,-93,-18,hit_thrown
8465009,Zdeno Chara,D,BOS,-93,21,hit_thrown
8465009,Zdeno Chara,D,BOS,14,39,hit_thrown
8465009,Zdeno Chara,D,BOS,51,-37,hit_thrown
8465009,Zdeno Chara,D,BOS,-81,36,hit_thrown
8465009,Zdeno Chara,D,BOS,-96,36,hit_thrown
8465009,Zdeno Chara,D,BOS,85,37,hit_thrown
8465009,Zdeno Chara,D,BOS,-18,36,hit_thrown
8465009,Zdeno Chara,D,BOS,-57,35,hit_thrown
8465009,Zdeno Chara,D,BOS,-12,26,hit_thrown
8465009,Zdeno Chara,D,BOS,-78,38,hit_thrown
8465009,Zdeno Chara,D,BOS,-50,-32,hit_thrown
