player_id,name,position,team,games_played,toi_min,weighted_total,raw_grit_per_60,grit_per_game,grit_z_pos,grit_z_vol,grit_z_blend,raw_blocked_shots,raw_blocked_shots_hd,raw_blocked_shots_non_hd,raw_crease_goals,raw_dz_faceoff_wins,raw_fighting_majors,raw_giveaways_dz,raw_giveaways_nz,raw_giveaways_oz,raw_hits_taken,raw_hits_thrown,raw_penalties_drawn,raw_physical_minors_taken,raw_takeaways_high_danger,raw_takeaways_other
8476875,Mike Matheson,D,MTL,78,1884.8,827.0,26.326400679117146,10.602564102564102,-0.5189967738597863,0.10900069844435668,-0.3305975321685434,150,93,57,0,0,0,68,14,12,92,59,15,4,5,19
8483515,Juraj Slafkovský,L,MTL,82,1520.0,993.5,39.2171052631579,12.115853658536585,0.09827291905151353,0.7869457948265813,0.3048747817840339,101,33,68,8,2,0,17,17,48,109,105,14,9,3,13
8481711,Matias Maccelli,L,TOR,71,1034.1,236.0,13.693066434580796,3.323943661971831,-1.3727851067616854,-1.735341736759936,-1.4815520957611605,19,3,16,3,0,0,20,22,25,59,24,7,0,0,15
8482737,Zachary Bolduc,R,MTL,78,1063.2,1046.5,59.057562076749434,13.416666666666666,1.241762138271647,1.160132557727253,1.2172732641083288,55,18,37,5,7,0,21,14,31,104,170,23,7,4,14
8481122,Simon Benoit,D,TOR,73,1262.6,1184.5,56.28861080310471,16.226027397260275,2.139105962785934,1.9831555830321055,2.092320848859785,114,68,46,0,0,1,50,9,9,138,194,14,3,2,10
8478462,Nicolas Roy,C,COL,74,1070.0,863.5,48.42056074766355,11.66891891891892,0.10840886268074353,-0.0558462184022714,0.059132338355839045,50,23,27,3,174,1,25,15,22,56,71,9,1,0,21
8476981,Josh Anderson,R,MTL,72,1009.6,914.0,54.31854199683043,12.694444444444445,0.9686324204446431,0.9529361570751095,0.963923541433783,54,19,35,4,7,4,10,10,22,38,129,26,18,2,6
8478904,Steven Lorentz,C,TOR,71,842.5,784.0,55.833827893175076,11.04225352112676,0.5289743284099628,-0.21465235307170993,0.305886323965461,51,9,42,1,22,0,15,10,9,61,154,5,1,0,17
8478851,Alexandre Carrier,D,MTL,73,1393.1,971.0,41.82040054554591,13.301369863013699,0.8555561471735837,1.0084428630745859,0.9014221619438842,158,75,83,1,0,0,32,8,10,177,35,9,4,4,24
8478133,Jake Evans,C,MTL,68,1044.2,1195.5,68.69373683202451,17.580882352941178,1.2585357331108822,1.442331380954375,1.31367442746393,55,25,30,4,250,0,19,5,24,83,89,13,5,0,15
8481618,Alex Newhook,C,MTL,42,608.4,405.5,39.990138067061146,9.654761904761905,-0.36986132121630205,-0.5662629274826384,-0.42878180309620295,18,7,11,2,40,0,5,3,5,39,48,8,2,0,2
8479318,Auston Matthews,C,TOR,60,1248.2,1055.0,50.71302675853229,17.583333333333332,0.2384638056100785,1.4429524950666268,0.5998104124470429,88,31,57,13,196,0,17,13,21,27,42,12,0,5,25
8477503,Max Domi,C,TOR,80,1190.5,587.0,29.58420831583368,7.3375,-0.9602049047225648,-1.15349082838236,-1.0181906818205033,40,12,28,3,75,5,21,23,45,27,37,13,11,6,20
8475848,Brendan Gallagher,R,MTL,77,951.0,707.0,44.60567823343849,9.181818181818182,0.40883910996077716,-0.05479179155122594,0.2697498395071762,40,21,19,5,1,1,8,8,21,60,98,18,6,3,8
8475171,Oliver Ekman-Larsson,D,TOR,78,1606.5,693.0,25.88235294117647,8.884615384615385,-0.5583905469672144,-0.4635471804137741,-0.5299375370011823,73,33,40,0,0,0,71,18,20,112,86,16,17,4,12
