player_id,name,position,team,month,weighted_total,games_in_month,raw_grit_per_game
8468685,Henrik Lundqvist,G,NYR,2017-04,-15.0,0,0.0
8468685,Henrik Lundqvist,G,NYR,2017-05,-2.5,0,0.0
8469459,Mikko Koivu,C,MIN,2017-04,96.0,5,19.2
8469506,Jason Pominville,R,MIN,2017-04,25.0,5,5.0
8469521,Tomas Plekanec,C,MTL,2017-04,130.5,6,21.75
8469547,Jordin Tootoo,R,CHI,2017-04,19.5,2,9.75
8469598,Kevin Bieksa,D,ANA,2017-04,52.5,5,10.5
8469598,Kevin Bieksa,D,ANA,2017-05,49.5,3,16.5
8469665,Johnny Oduya,D,CHI,2017-04,38.0,4,9.5
8469707,PA Parenteau,R,NSH,2017-04,14.0,2,7.0
8469707,PA Parenteau,R,NSH,2017-05,3.0,1,3.0
8469707,PA Parenteau,R,NSH,2017-06,10.0,2,5.0
8469759,Vernon Fiddler,L,NSH,2017-04,19.5,2,9.75
8469759,Vernon Fiddler,L,NSH,2017-05,66.0,7,9.4286
8470041,Rick Nash,L,NYR,2017-04,80.5,8,10.0625
8470041,Rick Nash,L,NYR,2017-05,46.5,4,11.625
8470105,Scottie Upshall,R,STL,2017-04,124.5,8,15.5625
8470105,Scottie Upshall,R,STL,2017-05,34.5,3,11.5
8470110,Trevor Daley,D,PIT,2017-04,59.5,7,8.5
8470110,Trevor Daley,D,PIT,2017-05,114.0,10,11.4
8470110,Trevor Daley,D,PIT,2017-06,39.5,4,9.875
8470151,Jay Bouwmeester,D,STL,2017-04,120.5,8,15.0625
8470151,Jay Bouwmeester,D,STL,2017-05,37.5,3,12.5
8470162,Matt Stajan,C,CGY,2017-04,31.0,3,10.3333
8470257,Alexander Steen,L,STL,2017-04,80.0,8,10.0
8470257,Alexander Steen,L,STL,2017-05,12.0,2,6.0
8470281,Duncan Keith,D,CHI,2017-04,25.0,4,6.25
8470358,Alexandre Burrows,L,OTT,2017-04,110.5,8,13.8125
8470358,Alexandre Burrows,L,OTT,2017-05,91.5,7,13.0714
8470543,Chris Kunitz,L,PIT,2017-04,22.5,2,11.25
8470543,Chris Kunitz,L,PIT,2017-05,240.0,14,17.1429
8470543,Chris Kunitz,L,PIT,2017-06,47.5,4,11.875
8470594,Marc-Andre Fleury,G,PIT,2017-04,5.5,0,0.0
8470594,Marc-Andre Fleury,G,PIT,2017-05,-2.5,0,0.0
8470595,Eric Staal,C,MIN,2017-04,75.5,5,15.1
8470600,Ryan Suter,D,MIN,2017-04,45.0,5,9.0
8470602,Dion Phaneuf,D,OTT,2017-04,116.0,8,14.5
8470602,Dion Phaneuf,D,OTT,2017-05,215.0,11,19.5455
8470607,Brent Seabrook,D,CHI,2017-04,100.5,4,25.125
8470610,Zach Parise,L,MIN,2017-04,70.5,5,14.1
8470612,Ryan Getzlaf,C,ANA,2017-04,180.0,7,25.7143
8470612,Ryan Getzlaf,C,ANA,2017-05,229.0,10,22.9
8470613,Brent Burns,D,SJS,2017-04,81.5,6,13.5833
8470616,Ryan Kesler,C,ANA,2017-04,169.0,7,24.1429
8470616,Ryan Kesler,C,ANA,2017-05,290.0,10,29.0
8470619,Brian Boyle,C,TOR,2017-04,121.0,6,20.1667
8470621,Corey Perry,R,ANA,2017-04,109.5,7,15.6429
8470621,Corey Perry,R,ANA,2017-05,152.0,10,15.2
8470622,Patrick Eaves,R,ANA,2017-04,102.0,7,14.5714
8470630,Kevin Klein,D,NYR,2017-04,17.0,1,17.0
8470638,Patrice Bergeron,C,BOS,2017-04,172.5,6,28.75
8470642,Shea Weber,D,MTL,2017-04,137.0,6,22.8333
8470655,David Backes,R,BOS,2017-04,141.5,6,23.5833
8470667,Clarke MacArthur,L,OTT,2017-04,79.5,8,9.9375
8470667,Clarke MacArthur,L,OTT,2017-05,115.0,11,10.4545
8470724,Kyle Quincey,D,CBJ,2017-04,47.5,2,23.75
8470760,Marc Methot,D,OTT,2017-04,160.0,7,22.8571
8470760,Marc Methot,D,OTT,2017-05,241.5,11,21.9545
8470775,Nate Thompson,C,ANA,2017-04,120.5,7,17.2143
8470775,Nate Thompson,C,ANA,2017-05,126.0,10,12.6
8470794,Joe Pavelski,C,SJS,2017-04,133.5,6,22.25
8470803,Kyle Brodziak,C,STL,2017-04,135.5,8,16.9375
8470803,Kyle Brodziak,C,STL,2017-05,24.0,2,12.0
8470854,Tanner Glass,L,NYR,2017-04,64.0,3,21.3333
8470854,Tanner Glass,L,NYR,2017-05,108.5,4,27.125
8470880,Brian Elliott,G,CGY,2017-04,11.0,0,0.0
8470966,Mark Giordano,D,CGY,2017-04,78.5,4,19.625
8471214,Alex Ovechkin,L,WSH,2017-04,177.0,8,22.125
8471214,Alex Ovechkin,L,WSH,2017-05,81.5,5,16.3
8471215,Evgeni Malkin,C,PIT,2017-04,105.5,7,15.0714
8471215,Evgeni Malkin,C,PIT,2017-05,240.5,14,17.1786
8471215,Evgeni Malkin,C,PIT,2017-06,90.0,4,22.5
8471226,Drew Stafford,R,BOS,2017-04,41.5,6,6.9167
8471227,Devan Dubnyk,G,MIN,2017-04,-12.5,0,0.0
8471228,Alexander Radulov,R,MTL,2017-04,103.0,6,17.1667
8471273,Brandon Dubinsky,C,CBJ,2017-04,158.0,5,31.6
8471276,David Krejci,C,BOS,2017-04,29.5,3,9.8333
8471284,Andrej Sekera,D,EDM,2017-04,161.5,9,17.9444
8471284,Andrej Sekera,D,EDM,2017-05,15.0,2,7.5
8471296,Alexei Emelin,D,MTL,2017-04,47.5,2,23.75
8471338,Torrey Mitchell,C,MTL,2017-04,29.5,3,9.8333
8471346,Kris Versteeg,R,CGY,2017-04,38.0,4,9.5
8471392,Roman Polak,D,TOR,2017-04,51.0,2,25.5
8471426,Troy Brouwer,R,CGY,2017-04,45.5,4,11.375
8471436,Matt Hunwick,D,TOR,2017-04,109.5,6,18.25
8471469,Pekka Rinne,G,NSH,2017-04,-2.0,0,0.0
8471469,Pekka Rinne,G,NSH,2017-05,-17.5,0,0.0
8471469,Pekka Rinne,G,NSH,2017-06,-15.0,0,0.0
8471476,Daniel Winnik,L,WSH,2017-04,72.5,8,9.0625
8471476,Daniel Winnik,L,WSH,2017-05,33.5,5,6.7
8471498,Jannik Hansen,R,SJS,2017-04,70.0,6,11.6667
8471657,Cody McLeod,L,NSH,2017-04,61.0,3,20.3333
8471657,Cody McLeod,L,NSH,2017-05,156.0,11,14.1818
8471657,Cody McLeod,L,NSH,2017-06,7.5,1,7.5
8471669,Paul Stastny,C,STL,2017-04,47.0,4,11.75
8471669,Paul Stastny,C,STL,2017-05,40.5,3,13.5
8471675,Sidney Crosby,C,PIT,2017-04,111.5,7,15.9286
8471675,Sidney Crosby,C,PIT,2017-05,226.0,13,17.3846
8471675,Sidney Crosby,C,PIT,2017-06,73.5,4,18.375
8471676,Bobby Ryan,R,OTT,2017-04,132.5,8,16.5625
8471676,Bobby Ryan,R,OTT,2017-05,175.5,11,15.9545
8471677,Jack Johnson,D,CBJ,2017-04,92.0,5,18.4
8471678,Benoit Pouliot,L,EDM,2017-04,98.0,9,10.8889
8471678,Benoit Pouliot,L,EDM,2017-05,39.0,4,9.75
8471679,Carey Price,G,MTL,2017-04,-7.0,0,0.0
8471686,Marc Staal,D,NYR,2017-04,158.0,8,19.75
8471686,Marc Staal,D,NYR,2017-05,49.5,4,12.375
8471691,Martin Hanzal,C,MIN,2017-04,85.0,5,17.0
8471695,Tuukka Rask,G,BOS,2017-04,-5.0,0,0.0
8471698,T.J. Oshie,R,WSH,2017-04,163.5,8,20.4375
8471698,T.J. Oshie,R,WSH,2017-05,121.0,5,24.2
8471699,Andrew Cogliano,C,ANA,2017-04,65.5,7,9.3571
8471699,Andrew Cogliano,C,ANA,2017-05,73.0,10,7.3
8471702,Matt Niskanen,D,WSH,2017-04,155.0,8,19.375
8471702,Matt Niskanen,D,WSH,2017-05,55.5,5,11.1
8471707,James Neal,L,NSH,2017-04,65.0,7,9.2857
8471707,James Neal,L,NSH,2017-05,115.0,11,10.4545
8471707,James Neal,L,NSH,2017-06,67.5,4,16.875
8471709,Marc-Edouard Vlasic,D,SJS,2017-04,97.5,6,16.25
8471717,Adam McQuaid,D,BOS,2017-04,27.5,2,13.75
8471729,Kris Russell,D,EDM,2017-04,176.5,9,19.6111
8471729,Kris Russell,D,EDM,2017-05,114.0,4,28.5
8471743,Vladimir Sobotka,C,STL,2017-04,98.5,8,12.3125
8471743,Vladimir Sobotka,C,STL,2017-05,33.0,3,11.0
8471766,Jared Boll,R,ANA,2017-04,19.5,1,19.5
8471766,Jared Boll,R,ANA,2017-05,56.0,7,8.0
8471768,Tom Pyatt,C,OTT,2017-04,33.5,4,8.375
8471768,Tom Pyatt,C,OTT,2017-05,122.5,10,12.25
8471769,Niklas Hjalmarsson,D,CHI,2017-04,39.5,4,9.875
8471817,Ryan Reaves,R,STL,2017-04,161.0,8,20.125
8471817,Ryan Reaves,R,STL,2017-05,52.5,3,17.5
8471887,Patric Hornqvist,R,PIT,2017-04,98.0,7,14.0
8471887,Patric Hornqvist,R,PIT,2017-05,154.0,8,19.25
8471887,Patric Hornqvist,R,PIT,2017-06,79.0,4,19.75
8471958,Dan Girardi,D,NYR,2017-04,142.5,8,17.8125
8471958,Dan Girardi,D,NYR,2017-05,115.0,4,28.75
8471976,David Desharnais,C,EDM,2017-04,79.0,9,8.7778
8471976,David Desharnais,C,EDM,2017-05,28.5,4,7.125
8473419,Brad Marchand,C,BOS,2017-04,65.0,6,10.8333
8473422,Nick Foligno,L,CBJ,2017-04,76.5,4,19.125
8473434,Chad Johnson,G,CGY,2017-04,5.5,0,0.0
8473463,Leo Komarov,C,TOR,2017-04,143.0,6,23.8333
8473466,Ryan White,C,MIN,2017-04,47.5,3,15.8333
8473468,Eric Gryba,D,EDM,2017-04,34.5,1,34.5
8473468,Eric Gryba,D,EDM,2017-05,56.0,2,28.0
8473473,Milan Lucic,L,EDM,2017-04,122.5,9,13.6111
8473473,Milan Lucic,L,EDM,2017-05,75.0,4,18.75
8473485,Chris Stewart,R,MIN,2017-04,43.5,5,8.7
8473492,Matt Beleskey,L,BOS,2017-04,43.0,3,14.3333
8473507,Jeff Petry,D,MTL,2017-04,117.0,6,19.5
8473534,Patrik Berglund,C,STL,2017-04,125.0,8,15.625
8473534,Patrik Berglund,C,STL,2017-05,53.0,3,17.6667
8473537,Viktor Stalberg,L,OTT,2017-04,99.0,8,12.375
8473537,Viktor Stalberg,L,OTT,2017-05,106.5,9,11.8333
8473541,Jonathan Bernier,G,ANA,2017-05,-2.5,0,0.0
8473544,Derick Brassard,C,OTT,2017-04,143.0,8,17.875
8473544,Derick Brassard,C,OTT,2017-05,141.5,11,12.8636
8473546,Michael Grabner,R,NYR,2017-04,96.0,8,12.0
8473546,Michael Grabner,R,NYR,2017-05,39.5,4,9.875
8473548,Phil Kessel,C,PIT,2017-04,27.5,7,3.9286
8473548,Phil Kessel,C,PIT,2017-05,57.5,14,4.1071
8473548,Phil Kessel,C,PIT,2017-06,9.5,4,2.375
8473560,Korbinian Holzer,D,ANA,2017-04,36.5,4,9.125
8473560,Korbinian Holzer,D,ANA,2017-05,13.5,1,13.5
8473563,Nicklas Backstrom,C,WSH,2017-04,120.0,8,15.0
8473563,Nicklas Backstrom,C,WSH,2017-05,67.5,5,13.5
8473564,Michael Frolik,R,CGY,2017-04,49.0,4,12.25
8473573,Artem Anisimov,C,CHI,2017-04,43.0,4,10.75
8473604,Jonathan Toews,C,CHI,2017-04,80.0,4,20.0
8473673,David Schlemko,D,SJS,2017-04,62.0,6,10.3333
8473914,Mark Letestu,C,EDM,2017-04,167.0,9,18.5556
8473914,Mark Letestu,C,EDM,2017-05,68.0,4,17.0
8473991,Karl Alzner,D,WSH,2017-04,51.0,2,25.5
8473991,Karl Alzner,D,WSH,2017-05,54.0,5,10.8
8474008,Paul Carey,C,WSH,2017-04,4.5,1,4.5
8474009,Nick Bonino,C,PIT,2017-04,152.5,7,21.7857
8474009,Nick Bonino,C,PIT,2017-05,290.0,14,20.7143
8474013,Ian Cole,D,PIT,2017-04,167.5,7,23.9286
8474013,Ian Cole,D,PIT,2017-05,301.0,14,21.5
8474013,Ian Cole,D,PIT,2017-06,77.5,4,19.375
8474019,Tommy Cross,D,BOS,2017-04,9.0,1,9.0
8474027,Justin Braun,D,SJS,2017-04,142.5,6,23.75
8474031,Kevin Shattenkirk,D,WSH,2017-04,148.5,8,18.5625
8474031,Kevin Shattenkirk,D,WSH,2017-05,44.5,5,8.9
8474034,Patrick Maroon,L,EDM,2017-04,175.5,9,19.5
8474034,Patrick Maroon,L,EDM,2017-05,40.5,4,10.125
8474037,James van Riemsdyk,L,TOR,2017-04,51.5,6,8.5833
8474038,Paul Byron,L,MTL,2017-04,133.5,6,22.25
8474040,Sam Gagner,C,CBJ,2017-04,48.5,5,9.7
8474053,Logan Couture,C,SJS,2017-04,68.0,6,11.3333
8474056,P.K. Subban,D,NSH,2017-04,113.5,7,16.2143
8474056,P.K. Subban,D,NSH,2017-05,175.5,11,15.9545
8474056,P.K. Subban,D,NSH,2017-06,39.5,4,9.875
8474062,Riley Nash,C,BOS,2017-04,112.5,6,18.75
8474068,Kyle Turris,C,OTT,2017-04,138.5,8,17.3125
8474068,Kyle Turris,C,OTT,2017-05,263.0,11,23.9091
8474090,Brendan Smith,D,NYR,2017-04,122.5,8,15.3125
8474090,Brendan Smith,D,NYR,2017-05,73.0,4,18.25
8474100,Dwight King,L,MTL,2017-04,72.0,6,12.0
8474102,David Perron,L,STL,2017-04,82.0,8,10.25
8474102,David Perron,L,STL,2017-05,41.5,3,13.8333
8474125,Carl Gunnarsson,D,STL,2017-04,79.0,8,9.875
8474125,Carl Gunnarsson,D,STL,2017-05,33.0,3,11.0
8474134,Yannick Weber,D,NSH,2017-04,48.5,7,6.9286
8474134,Yannick Weber,D,NSH,2017-05,69.5,11,6.3182
8474134,Yannick Weber,D,NSH,2017-06,30.5,4,7.625
8474141,Patrick Kane,R,CHI,2017-04,27.0,4,6.75
8474145,Robert Bortuzzo,D,STL,2017-04,99.0,7,14.1429
8474145,Robert Bortuzzo,D,STL,2017-05,28.5,3,9.5
8474150,Mikael Backlund,C,CGY,2017-04,102.5,4,25.625
8474151,Ryan McDonagh,D,NYR,2017-04,223.5,8,27.9375
8474151,Ryan McDonagh,D,NYR,2017-05,79.5,4,19.875
8474157,Max Pacioretty,L,MTL,2017-04,110.0,6,18.3333
8474176,Carl Hagelin,L,PIT,2017-04,9.5,1,9.5
8474176,Carl Hagelin,L,PIT,2017-05,130.5,10,13.05
8474176,Carl Hagelin,L,PIT,2017-06,51.5,4,12.875
8474189,Lars Eller,C,WSH,2017-04,155.0,8,19.375
8474189,Lars Eller,C,WSH,2017-05,56.5,5,11.3
8474207,Nick Holden,D,NYR,2017-04,182.5,7,26.0714
8474207,Nick Holden,D,NYR,2017-05,78.5,4,19.625
8474250,Zack Smith,C,OTT,2017-04,194.5,8,24.3125
8474250,Zack Smith,C,OTT,2017-05,190.5,11,17.3182
8474291,Jay Beagle,C,WSH,2017-04,112.0,8,14.0
8474291,Jay Beagle,C,WSH,2017-05,84.0,5,16.8
8474565,Alex Pietrangelo,D,STL,2017-04,144.5,8,18.0625
8474565,Alex Pietrangelo,D,STL,2017-05,46.0,3,15.3333
8474569,Colin Wilson,C,NSH,2017-04,13.5,3,4.5
8474569,Colin Wilson,C,NSH,2017-05,51.5,9,5.7222
8474569,Colin Wilson,C,NSH,2017-06,9.5,2,4.75
8474571,Mikkel Boedker,L,SJS,2017-04,43.5,4,10.875
8474578,Erik Karlsson,D,OTT,2017-04,160.5,8,20.0625
8474578,Erik Karlsson,D,OTT,2017-05,172.5,11,15.6818
8474581,Jake Gardiner,D,TOR,2017-04,79.0,6,13.1667
8474586,Jordan Eberle,C,EDM,2017-04,79.5,9,8.8333
8474586,Jordan Eberle,C,EDM,2017-05,45.0,4,11.25
8474590,John Carlson,D,WSH,2017-04,131.0,8,16.375
8474590,John Carlson,D,WSH,2017-05,64.5,5,12.9
8474596,Jake Allen,G,STL,2017-04,-12.0,0,0.0
8474600,Roman Josi,D,NSH,2017-04,115.0,7,16.4286
8474600,Roman Josi,D,NSH,2017-05,139.5,11,12.6818
8474600,Roman Josi,D,NSH,2017-06,84.5,4,21.125
8474602,Justin Schultz,D,PIT,2017-04,66.5,7,9.5
8474602,Justin Schultz,D,PIT,2017-05,100.5,10,10.05
8474602,Justin Schultz,D,PIT,2017-06,47.5,4,11.875
8474613,Derek Stepan,C,NYR,2017-04,124.5,8,15.5625
8474613,Derek Stepan,C,NYR,2017-05,62.0,4,15.5
8474618,Marco Scandella,D,MIN,2017-04,86.5,5,17.3
8474627,Jori Lehtera,C,STL,2017-04,92.5,5,18.5
8474627,Jori Lehtera,C,STL,2017-05,31.0,3,10.3333
8474628,Michael Stone,D,CGY,2017-04,70.0,4,17.5
8474642,Lance Bouma,L,CGY,2017-04,25.0,3,8.3333
8474651,Braden Holtby,G,WSH,2017-04,-17.5,0,0.0
8474651,Braden Holtby,G,WSH,2017-05,5.5,0,0.0
8474673,TJ Brodie,D,CGY,2017-04,50.0,4,12.5
8474685,Matt Calvert,L,CBJ,2017-04,67.0,4,16.75
8474697,Mark Borowiecki,D,OTT,2017-04,33.0,2,16.5
8474709,Matt Martin,L,TOR,2017-04,175.5,6,29.25
8474715,Cam Atkinson,R,CBJ,2017-04,70.0,5,14.0
8474716,Jared Spurgeon,D,MIN,2017-04,74.5,5,14.9
8474739,Tommy Wingels,C,OTT,2017-04,54.0,4,13.5
8474739,Tommy Wingels,C,OTT,2017-05,86.5,5,17.3
8474749,Matt Bartkowski,D,CGY,2017-04,65.0,4,16.25
8474818,Jordie Benn,D,MTL,2017-04,95.5,6,15.9167
8474884,Mike Hoffman,C,OTT,2017-04,70.0,8,8.75
8474884,Mike Hoffman,C,OTT,2017-05,114.0,11,10.3636
8474889,Martin Jones,G,SJS,2017-04,-9.5,0,0.0
8475098,Tyler Bozak,C,TOR,2017-04,138.0,6,23.0
8475149,Marcus Johansson,L,WSH,2017-04,76.5,8,9.5625
8475149,Marcus Johansson,L,WSH,2017-05,69.5,5,13.9
8475163,Alex Chiasson,R,CGY,2017-04,68.5,4,17.125
8475164,Jakob Silfverberg,R,ANA,2017-04,93.0,7,13.2857
8475164,Jakob Silfverberg,R,ANA,2017-05,104.5,10,10.45
8475172,Nazem Kadri,C,TOR,2017-04,177.0,6,29.5
8475175,Magnus Paajarvi,L,STL,2017-04,43.0,6,7.1667
8475175,Magnus Paajarvi,L,STL,2017-05,35.5,2,17.75
8475176,Ryan Ellis,D,NSH,2017-04,143.0,7,20.4286
8475176,Ryan Ellis,D,NSH,2017-05,176.5,11,16.0455
8475176,Ryan Ellis,D,NSH,2017-06,71.5,4,17.875
8475178,Zack Kassian,R,EDM,2017-04,133.5,9,14.8333
8475178,Zack Kassian,R,EDM,2017-05,47.0,4,11.75
8475184,Chris Kreider,C,NYR,2017-04,110.0,8,13.75
8475184,Chris Kreider,C,NYR,2017-05,74.0,4,18.5
8475200,Dmitry Orlov,D,WSH,2017-04,152.0,8,19.0
8475200,Dmitry Orlov,D,WSH,2017-05,39.0,5,7.8
8475208,Brian Dumoulin,D,PIT,2017-04,119.0,7,17.0
8475208,Brian Dumoulin,D,PIT,2017-05,206.0,14,14.7143
8475208,Brian Dumoulin,D,PIT,2017-06,57.5,4,14.375
8475209,Richard Panik,R,CHI,2017-04,78.0,4,19.5
8475218,Mattias Ekholm,D,NSH,2017-04,65.5,7,9.3571
8475218,Mattias Ekholm,D,NSH,2017-05,157.5,11,14.3182
8475218,Mattias Ekholm,D,NSH,2017-06,54.5,4,13.625
8475222,Sami Vatanen,D,ANA,2017-04,45.5,2,22.75
8475222,Sami Vatanen,D,ANA,2017-05,132.0,10,13.2
8475225,Craig Smith,C,NSH,2017-04,29.5,3,9.8333
8475225,Craig Smith,C,NSH,2017-05,32.0,3,10.6667
8475225,Craig Smith,C,NSH,2017-06,43.5,4,10.875
8475227,Chris Wideman,D,OTT,2017-04,40.5,5,8.1
8475227,Chris Wideman,D,OTT,2017-05,114.0,10,11.4
8475233,David Savard,D,CBJ,2017-04,153.0,5,30.6
8475287,Erik Haula,L,MIN,2017-04,60.0,4,15.0
8475323,Marcus Kruger,C,CHI,2017-04,53.5,4,13.375
8475455,Brenden Dillon,D,SJS,2017-04,92.0,6,15.3333
8475613,Nate Prosser,D,MIN,2017-04,30.5,3,10.1667
8475625,Matt Irwin,D,NSH,2017-04,123.0,7,17.5714
8475625,Matt Irwin,D,NSH,2017-05,129.0,11,11.7273
8475625,Matt Irwin,D,NSH,2017-06,72.0,4,18.0
8475660,Cam Talbot,G,EDM,2017-04,-15.0,0,0.0
8475660,Cam Talbot,G,EDM,2017-05,3.0,0,0.0
8475692,Mats Zuccarello,C,NYR,2017-04,190.5,8,23.8125
8475692,Mats Zuccarello,C,NYR,2017-05,78.5,4,19.625
8475714,Calle Jarnkrok,C,NSH,2017-04,77.5,6,12.9167
8475714,Calle Jarnkrok,C,NSH,2017-05,179.5,11,16.3182
8475714,Calle Jarnkrok,C,NSH,2017-06,47.5,4,11.875
8475715,Oscar Lindberg,C,NYR,2017-04,107.5,8,13.4375
8475715,Oscar Lindberg,C,NYR,2017-05,98.5,4,24.625
8475716,Martin Marincin,D,TOR,2017-04,62.5,6,10.4167
8475722,Jason Zucker,L,MIN,2017-04,56.0,5,11.2
8475727,Ryan Spooner,C,BOS,2017-04,27.5,4,6.875
8475744,Evgeny Kuznetsov,C,WSH,2017-04,113.0,8,14.125
8475744,Evgeny Kuznetsov,C,WSH,2017-05,66.0,5,13.2
8475745,Charlie Coyle,C,MIN,2017-04,93.0,5,18.6
8475763,Kevin Hayes,R,NYR,2017-04,158.0,8,19.75
8475763,Kevin Hayes,R,NYR,2017-05,44.5,4,11.125
8475764,Cam Fowler,D,ANA,2017-04,10.0,3,3.3333
8475764,Cam Fowler,D,ANA,2017-05,97.5,10,9.75
8475765,Vladimir Tarasenko,R,STL,2017-04,87.0,8,10.875
8475765,Vladimir Tarasenko,R,STL,2017-05,30.0,3,10.0
8475766,Austin Watson,L,NSH,2017-04,166.5,7,23.7857
8475766,Austin Watson,L,NSH,2017-05,213.0,11,19.3636
8475766,Austin Watson,L,NSH,2017-06,75.0,4,18.75
8475768,Jaden Schwartz,C,STL,2017-04,114.5,8,14.3125
8475768,Jaden Schwartz,C,STL,2017-05,64.0,3,21.3333
8475780,Chris Wagner,R,ANA,2017-04,94.5,7,13.5
8475780,Chris Wagner,R,ANA,2017-05,168.5,10,16.85
8475786,Zach Hyman,C,TOR,2017-04,134.5,6,22.4167
8475792,Brett Connolly,R,WSH,2017-04,52.0,7,7.4286
8475793,Ryan Johansen,C,NSH,2017-04,98.5,7,14.0714
8475793,Ryan Johansen,C,NSH,2017-05,107.0,7,15.2857
8475798,Mikael Granlund,C,MIN,2017-04,52.0,5,10.4
8475799,Nino Niederreiter,R,MIN,2017-04,76.0,5,15.2
8475810,Bryan Rust,R,PIT,2017-04,105.0,7,15.0
8475810,Bryan Rust,R,PIT,2017-05,152.5,12,12.7083
8475810,Bryan Rust,R,PIT,2017-06,59.5,4,14.875
8475820,Joonas Donskoi,R,SJS,2017-04,33.0,5,6.6
8475832,Tom Kuhnhackl,R,PIT,2017-04,140.0,7,20.0
8475832,Tom Kuhnhackl,R,PIT,2017-05,50.0,4,12.5
8475834,Marcus Sorensen,L,SJS,2017-04,38.0,6,6.3333
8475848,Brendan Gallagher,R,MTL,2017-04,118.5,6,19.75
8475855,Jesper Fast,R,NYR,2017-04,144.5,8,18.0625
8475855,Jesper Fast,R,NYR,2017-05,39.5,4,9.875
8475869,Brandon Davidson,D,MTL,2017-04,31.5,3,10.5
8475878,Freddie Hamilton,C,CGY,2017-04,9.0,1,9.0
8475883,Frederik Andersen,G,TOR,2017-04,-15.0,0,0.0
8475907,Micheal Ferland,L,CGY,2017-04,66.0,4,16.5
8475913,Mark Stone,R,OTT,2017-04,123.0,8,15.375
8475913,Mark Stone,R,OTT,2017-05,157.5,11,14.3182
8476158,Harry Zolnierczyk,L,NSH,2017-04,58.0,5,11.6
8476158,Harry Zolnierczyk,L,NSH,2017-05,21.5,3,7.1667
8476158,Harry Zolnierczyk,L,NSH,2017-06,36.0,3,12.0
8476191,Kevan Miller,D,BOS,2017-04,167.0,6,27.8333
8476288,Ryan Dzingel,C,OTT,2017-04,93.5,7,13.3571
8476288,Ryan Dzingel,C,OTT,2017-05,68.5,8,8.5625
8476293,Scott Wilson,C,PIT,2017-04,102.0,6,17.0
8476293,Scott Wilson,C,PIT,2017-05,216.0,11,19.6364
8476293,Scott Wilson,C,PIT,2017-06,37.0,3,12.3333
8476300,Nikita Nesterov,D,MTL,2017-04,29.0,2,14.5
8476310,Lukas Sedlak,C,CBJ,2017-04,13.5,2,6.75
8476312,Josh Manson,D,ANA,2017-04,112.5,7,16.0714
8476312,Josh Manson,D,ANA,2017-05,220.0,10,22.0
8476326,Josh Archibald,R,PIT,2017-05,36.0,3,12.0
8476326,Josh Archibald,R,PIT,2017-06,20.0,1,20.0
8476336,Iiro Pakarinen,R,EDM,2017-04,15.0,1,15.0
8476346,Johnny Gaudreau,L,CGY,2017-04,15.5,4,3.875
8476368,Fredrik Claesson,D,OTT,2017-04,39.5,4,9.875
8476368,Fredrik Claesson,D,OTT,2017-05,138.0,10,13.8
