player_id,name,position,team,games_played,toi_min,weighted_total,raw_grit_per_60,grit_per_game,grit_z_pos,grit_z_vol,grit_z_blend,raw_blocked_shots,raw_blocked_shots_hd,raw_blocked_shots_non_hd,raw_crease_goals,raw_dz_faceoff_wins,raw_fighting_majors,raw_giveaways_dz,raw_giveaways_nz,raw_giveaways_oz,raw_hits_taken,raw_hits_thrown,raw_penalties_drawn,raw_physical_minors_taken,raw_takeaways_high_danger,raw_takeaways_other
8471958,Dan Girardi,D,NYR,12,265.3,257.5,58.23595929136826,21.458333333333332,0.6722422051554849,1.1383079007503705,0.8120619138339505,44,18,26,0,0,0,24,1,2,34,27,4,1,1,3
8476381,Andrew Shaw,C,MTL,5,75.2,80.5,64.2287234042553,16.1,0.2731699169397458,0.011384787218548098,0.19463437802338646,3,1,2,0,2,1,0,0,0,18,12,0,0,0,0
8477476,Artturi Lehkonen,L,MTL,6,93.2,108.0,69.52789699570815,18.0,0.4469460643533965,0.989243917225402,0.6096354202149981,4,2,2,1,0,0,2,0,0,21,13,1,1,1,2
8475763,Kevin Hayes,R,NYR,12,212.8,202.5,57.09586466165413,16.875,-0.023629181451185657,0.7564677106367668,0.21039988617520006,8,2,6,0,53,0,6,2,3,16,17,0,0,1,5
8474100,Dwight King,L,MTL,6,75.3,72.0,57.37051792828686,12.0,-0.01323305111755579,-0.2522291845806523,-0.08493189115648475,1,0,1,0,0,0,2,0,2,11,16,1,0,0,2
8476479,Phillip Danault,L,MTL,6,99.9,139.0,83.48348348348348,23.166666666666668,0.975190631723378,2.058290199336171,1.300120502007216,7,1,6,0,17,0,3,0,0,10,19,1,0,2,3
8476459,Mika Zibanejad,C,NYR,12,214.5,194.5,54.40559440559441,16.208333333333332,-0.2161471187378811,0.03038361882565438,-0.14218789746882043,13,2,11,0,30,0,6,1,1,23,20,1,0,0,5
8476300,Nikita Nesterov,D,MTL,2,28.9,29.0,60.207612456747405,14.5,0.7880594506226728,-0.16575569291642547,0.5019149075609433,3,2,1,0,0,0,2,1,0,5,5,0,0,0,1
8474157,Max Pacioretty,L,MTL,6,124.4,110.0,53.05466237942122,18.333333333333332,-0.1765961064243982,1.058214645103516,0.19384711903397603,1,0,1,0,0,1,1,0,0,20,11,4,1,1,6
8476470,Nathan Beaulieu,D,MTL,5,87.7,55.5,37.97035347776511,11.1,-0.518183516908061,-0.8029508380853511,-0.603613713261248,5,4,1,0,0,0,6,0,0,16,8,0,0,1,0
8470854,Tanner Glass,L,NYR,7,69.1,172.5,149.78292329956585,24.642857142857142,3.484746137197622,2.363731994224962,3.148441894305824,5,1,4,0,0,1,0,0,0,16,32,5,1,0,0
8474818,Jordie Benn,D,MTL,6,122.0,95.5,46.9672131147541,15.916666666666666,0.010302689138536271,0.09974228423729341,0.03713456766816341,8,7,1,0,0,0,6,0,0,21,5,2,2,2,2
8468505,Steve Ott,C,MTL,6,74.2,116.5,94.20485175202155,19.416666666666668,1.7663632025232494,0.5930413241130466,1.4143666390001886,2,0,2,0,7,0,1,1,2,11,25,1,0,1,0
8475855,Jesper Fast,R,NYR,12,179.7,184.0,61.43572621035058,15.333333333333334,0.14064254501799137,0.43747809420048905,0.22969320977274066,8,1,7,2,0,0,4,1,2,29,33,0,0,0,4
8473507,Jeff Petry,D,MTL,6,148.4,117.0,47.304582210242586,19.5,0.03012014995331357,0.7712959911555239,0.2524729023139767,13,6,7,0,0,0,6,1,0,21,19,0,0,0,0
8470642,Shea Weber,D,MTL,6,167.9,137.0,48.95771292435974,22.833333333333332,0.12722700884116278,1.3959971138701566,0.5078580403498609,20,10,10,0,0,1,7,1,0,18,16,1,0,0,1
8473546,Michael Grabner,R,NYR,12,168.3,135.5,48.30659536541889,11.291666666666666,-0.3563191591138994,-0.3987919813216449,-0.36906100577622303,8,0,8,2,0,0,5,0,1,12,21,1,0,1,7
8467496,Andrei Markov,D,MTL,6,156.9,71.5,27.34225621414914,11.916666666666666,-1.142490555916443,-0.6498990630202661,-0.99471310804759,10,4,6,0,0,0,5,1,3,14,4,1,0,2,3
8475848,Brendan Gallagher,R,MTL,6,104.2,118.5,68.2341650671785,19.75,0.3979759359050134,1.3513402385855011,0.6839852267091597,3,0,3,0,0,0,2,0,0,20,17,4,1,0,3
8471686,Marc Staal,D,NYR,12,231.1,207.5,53.87278234530506,17.291666666666668,0.4159440162791456,0.3574314973570798,0.3983902606025258,23,14,9,0,0,0,7,0,0,30,25,3,1,0,0
8474038,Paul Byron,L,MTL,6,100.8,133.5,79.46428571428571,22.25,0.8230566179630778,1.868620697671357,1.1367258418755615,4,0,4,0,0,0,0,0,2,15,26,2,0,0,5
8474207,Nick Holden,D,NYR,11,212.7,261.0,73.62482369534557,23.727272727272727,1.5762023526259337,1.5635305967799902,1.5724008258721505,22,15,7,1,0,0,8,1,1,40,40,0,1,0,3
8474613,Derek Stepan,C,NYR,12,251.9,186.5,44.42238983723699,15.541666666666666,-0.713437958206437,-0.08653226798731005,-0.5253662511406989,10,5,5,0,33,0,6,2,7,26,14,0,0,3,6
8471228,Alexander Radulov,R,MTL,6,119.5,103.0,51.71548117154812,17.166666666666668,-0.2272865735289235,0.8168170975301169,0.08594452778878861,4,0,4,1,0,0,2,0,1,14,19,0,0,0,4
8474090,Brendan Smith,D,NYR,12,236.2,195.5,49.661303979678245,16.291666666666668,0.16855678194386314,0.17002116054268995,0.1689960955235112,14,8,6,0,0,2,9,0,5,26,25,5,1,4,0
8475715,Oscar Lindberg,C,NYR,12,118.8,206.0,104.04040404040404,17.166666666666668,2.2562990763837774,0.19845020611929132,1.6389444153044315,3,1,2,2,10,0,2,1,3,16,40,2,1,0,1
8476869,Brady Skjei,D,NYR,12,230.9,201.5,52.3603291468168,16.791666666666668,0.32710072151372804,0.2637263289498849,0.3080884037445751,13,5,8,1,0,0,18,0,2,31,32,4,2,2,5
8476918,Jimmy Vesey,L,NYR,12,173.2,150.0,51.963048498845275,12.5,-0.21791569572184719,-0.1487730927634811,-0.19717291483433735,3,0,3,1,0,1,3,3,2,18,18,6,1,0,10
8475692,Mats Zuccarello,C,NYR,12,246.6,269.0,65.45012165450122,22.416666666666668,0.33401111848292436,1.119162814771387,0.5695566273694632,10,3,7,2,0,0,7,2,5,41,31,8,3,1,9
8469521,Tomas Plekanec,C,MTL,6,111.2,130.5,70.41366906474819,21.75,0.5812590478910082,1.0022469279584223,0.7075554119112324,7,5,2,1,35,0,8,0,1,10,8,0,0,1,1
8475184,Chris Kreider,C,NYR,12,202.4,184.0,54.54545454545455,15.333333333333334,-0.20918030103090082,-0.12306848261636126,-0.18334675550653895,6,2,4,2,0,0,3,1,4,14,34,3,1,0,4
