player_id,name,position,team,games_played,toi_min,weighted_total,raw_grit_per_60,grit_per_game,grit_z_pos,grit_z_vol,grit_z_blend,raw_blocked_shots,raw_blocked_shots_hd,raw_blocked_shots_non_hd,raw_crease_goals,raw_dz_faceoff_wins,raw_fighting_majors,raw_giveaways_dz,raw_giveaways_nz,raw_giveaways_oz,raw_hits_taken,raw_hits_thrown,raw_penalties_drawn,raw_physical_minors_taken,raw_takeaways_high_danger,raw_takeaways_other
8479542,Brandon Hagel,L,TBL,23,329.9,397.5,72.29463473779934,17.282608695652176,0.363939508166943,0.4575149164998273,0.3920121306668083,17,7,10,2,3,1,3,0,3,69,34,11,3,2,14
8480950,Ilya Lyubushkin,D,TOR,7,97.4,168.0,103.49075975359342,24.0,2.3865383401975873,1.306061024966939,2.062395145628393,9,5,4,0,0,0,2,1,0,23,28,2,2,0,1
8475166,John Tavares,C,TOR,7,130.1,137.0,63.18216756341277,19.571428571428573,-0.1188427090373845,0.5302251219910187,0.07587764027113646,8,3,5,1,14,0,3,0,0,18,15,1,0,0,1
8479525,Ross Colton,C,TBL,23,302.2,342.5,68.00132362673726,14.891304347826088,0.10780676929905171,-0.2623749349213507,-0.0032477419670690205,8,1,7,1,7,1,2,0,3,40,63,4,2,2,3
8480043,Timothy Liljegren,D,TOR,2,38.9,22.0,33.933161953727506,11.0,-0.8988190262989794,-0.8867765221957247,-0.8952062750680029,0,0,0,0,0,0,2,0,0,10,4,0,0,0,0
8480144,David Kampf,C,TOR,7,122.1,155.5,76.41277641277642,22.214285714285715,0.503405368090263,0.9778048488871209,0.6457252123293203,1,1,0,0,46,0,2,1,2,11,14,1,0,0,1
8473986,Alex Killorn,L,TBL,23,443.1,342.0,46.31008801624915,14.869565217391305,-0.553080684573894,0.06516244705445813,-0.36760774508538835,16,1,15,0,0,0,3,4,7,75,37,8,2,4,7
8478483,Mitch Marner,R,TOR,7,160.5,127.5,47.66355140186916,18.214285714285715,-0.5053156314425429,0.6090023564401241,-0.17102023507774275,8,4,4,0,0,0,1,0,0,13,10,7,0,0,7
8474564,Steven Stamkos,C,TBL,23,434.9,493.0,68.01563577833986,21.434782608695652,0.10847988335719294,0.8457924970058968,0.32967366745180404,24,14,10,2,55,1,5,2,4,38,60,6,2,0,4
8476292,Ondrej Palat,L,TBL,23,390.6,446.0,68.50998463901689,19.391304347826086,0.23037548643383415,0.8003814888980322,0.4013772871730935,19,7,12,4,0,0,7,4,7,60,64,6,2,1,18
