player_id,name,position,team,month,weighted_total,games_in_month,raw_grit_per_game
8448208,Jaromir Jagr,R,FLA,2016-10,40.0,9,4.4444
8448208,Jaromir Jagr,R,FLA,2016-11,83.5,14,5.9643
8448208,Jaromir Jagr,R,FLA,2016-12,93.5,15,6.2333
8448208,Jaromir Jagr,R,FLA,2017-01,61.0,13,4.6923
8448208,Jaromir Jagr,R,FLA,2017-02,48.5,11,4.4091
8448208,Jaromir Jagr,R,FLA,2017-03,81.0,15,5.4
8448208,Jaromir Jagr,R,FLA,2017-04,27.5,5,5.5
8462038,Shane Doan,R,ARI,2016-10,83.0,8,10.375
8462038,Shane Doan,R,ARI,2016-11,148.5,13,11.4231
8462038,Shane Doan,R,ARI,2016-12,189.5,16,11.8438
8462038,Shane Doan,R,ARI,2017-01,79.5,12,6.625
8462038,Shane Doan,R,ARI,2017-02,99.0,13,7.6154
8462038,Shane Doan,R,ARI,2017-03,38.0,9,4.2222
8462038,Shane Doan,R,ARI,2017-04,23.0,3,7.6667
8462042,Jarome Iginla,R,LAK,2016-10,70.5,7,10.0714
8462042,Jarome Iginla,R,LAK,2016-11,95.0,14,6.7857
8462042,Jarome Iginla,R,LAK,2016-12,134.0,15,8.9333
8462042,Jarome Iginla,R,LAK,2017-01,86.5,11,7.8636
8462042,Jarome Iginla,R,LAK,2017-02,111.5,14,7.9643
8462042,Jarome Iginla,R,LAK,2017-03,191.0,14,13.6429
8462042,Jarome Iginla,R,LAK,2017-04,43.5,5,8.7
8464989,Matt Cullen,C,PIT,2016-10,175.5,9,19.5
8464989,Matt Cullen,C,PIT,2016-11,151.0,14,10.7857
8464989,Matt Cullen,C,PIT,2016-12,200.5,15,13.3667
8464989,Matt Cullen,C,PIT,2017-01,81.5,5,16.3
8464989,Matt Cullen,C,PIT,2017-02,154.0,12,12.8333
8464989,Matt Cullen,C,PIT,2017-03,173.0,13,13.3077
8464989,Matt Cullen,C,PIT,2017-04,27.5,4,6.875
8465009,Zdeno Chara,D,BOS,2016-10,144.5,8,18.0625
8465009,Zdeno Chara,D,BOS,2016-11,173.5,11,15.7727
8465009,Zdeno Chara,D,BOS,2016-12,241.0,14,17.2143
8465009,Zdeno Chara,D,BOS,2017-01,154.5,14,11.0357
8465009,Zdeno Chara,D,BOS,2017-02,143.5,9,15.9444
8465009,Zdeno Chara,D,BOS,2017-03,189.5,14,13.5357
8465009,Zdeno Chara,D,BOS,2017-04,86.0,5,17.2
8465058,Michal Rozsival,D,CHI,2016-10,63.5,3,21.1667
8465058,Michal Rozsival,D,CHI,2016-11,68.5,5,13.7
8465058,Michal Rozsival,D,CHI,2016-12,77.5,4,19.375
8465058,Michal Rozsival,D,CHI,2017-01,20.5,2,10.25
8465058,Michal Rozsival,D,CHI,2017-02,32.0,2,16.0
8465058,Michal Rozsival,D,CHI,2017-03,27.0,4,6.75
8465058,Michal Rozsival,D,CHI,2017-04,27.0,2,13.5
8465978,Shawn Thornton,L,FLA,2016-10,-4.0,1,-4.0
8465978,Shawn Thornton,L,FLA,2016-11,6.0,3,2.0
8465978,Shawn Thornton,L,FLA,2016-12,42.0,10,4.2
8465978,Shawn Thornton,L,FLA,2017-01,37.0,11,3.3636
8465978,Shawn Thornton,L,FLA,2017-02,120.5,10,12.05
8465978,Shawn Thornton,L,FLA,2017-03,80.5,12,6.7083
8465978,Shawn Thornton,L,FLA,2017-04,22.0,3,7.3333
8466138,Joe Thornton,C,SJS,2016-10,57.5,9,6.3889
8466138,Joe Thornton,C,SJS,2016-11,166.5,15,11.1
8466138,Joe Thornton,C,SJS,2016-12,118.0,13,9.0769
8466138,Joe Thornton,C,SJS,2017-01,133.5,14,9.5357
8466138,Joe Thornton,C,SJS,2017-02,79.5,11,7.2273
8466138,Joe Thornton,C,SJS,2017-03,143.0,16,8.9375
8466139,Patrick Marleau,C,SJS,2016-10,91.0,9,10.1111
8466139,Patrick Marleau,C,SJS,2016-11,123.5,15,8.2333
8466139,Patrick Marleau,C,SJS,2016-12,125.0,13,9.6154
8466139,Patrick Marleau,C,SJS,2017-01,130.0,14,9.2857
8466139,Patrick Marleau,C,SJS,2017-02,92.0,11,8.3636
8466139,Patrick Marleau,C,SJS,2017-03,176.5,16,11.0312
8466139,Patrick Marleau,C,SJS,2017-04,11.0,4,2.75
8466141,Roberto Luongo,G,FLA,2016-10,-2.5,0,0.0
8466141,Roberto Luongo,G,FLA,2016-11,-14.5,0,0.0
8466141,Roberto Luongo,G,FLA,2016-12,-2.0,0,0.0
8466141,Roberto Luongo,G,FLA,2017-01,9.0,0,0.0
8466141,Roberto Luongo,G,FLA,2017-02,3.5,0,0.0
8466148,Marian Hossa,R,CHI,2016-10,71.5,8,8.9375
8466148,Marian Hossa,R,CHI,2016-11,117.5,15,7.8333
8466148,Marian Hossa,R,CHI,2016-12,80.5,11,7.3182
8466148,Marian Hossa,R,CHI,2017-01,62.5,12,5.2083
8466148,Marian Hossa,R,CHI,2017-02,55.0,10,5.5
8466148,Marian Hossa,R,CHI,2017-03,92.0,14,6.5714
8466148,Marian Hossa,R,CHI,2017-04,19.0,3,6.3333
8466251,Jason Chimera,L,NYI,2016-10,70.0,9,7.7778
8466251,Jason Chimera,L,NYI,2016-11,172.0,13,13.2308
8466251,Jason Chimera,L,NYI,2016-12,122.5,14,8.75
8466251,Jason Chimera,L,NYI,2017-01,114.0,12,9.5
8466251,Jason Chimera,L,NYI,2017-02,159.0,13,12.2308
8466251,Jason Chimera,L,NYI,2017-03,182.5,16,11.4062
8466251,Jason Chimera,L,NYI,2017-04,35.0,5,7.0
8466285,Brian Campbell,D,CHI,2016-10,103.0,9,11.4444
8466285,Brian Campbell,D,CHI,2016-11,96.0,15,6.4
8466285,Brian Campbell,D,CHI,2016-12,113.5,14,8.1071
8466285,Brian Campbell,D,CHI,2017-01,110.0,12,9.1667
8466285,Brian Campbell,D,CHI,2017-02,59.0,10,5.9
8466285,Brian Campbell,D,CHI,2017-03,139.5,16,8.7188
8466285,Brian Campbell,D,CHI,2017-04,26.0,4,6.5
8467370,Mike Fisher,C,NSH,2016-10,202.5,7,28.9286
8467370,Mike Fisher,C,NSH,2016-11,181.0,11,16.4545
8467370,Mike Fisher,C,NSH,2016-12,245.5,14,17.5357
8467370,Mike Fisher,C,NSH,2017-01,325.0,14,23.2143
8467370,Mike Fisher,C,NSH,2017-02,255.0,13,19.6154
8467370,Mike Fisher,C,NSH,2017-03,199.0,10,19.9
8467370,Mike Fisher,C,NSH,2017-04,64.5,3,21.5
8467371,Mike Ribeiro,C,NSH,2016-10,56.5,8,7.0625
8467371,Mike Ribeiro,C,NSH,2016-11,92.5,14,6.6071
8467371,Mike Ribeiro,C,NSH,2016-12,87.0,14,6.2143
8467371,Mike Ribeiro,C,NSH,2017-01,31.5,10,3.15
8467400,Francois Beauchemin,D,COL,2016-10,69.5,7,9.9286
8467400,Francois Beauchemin,D,COL,2016-11,165.0,14,11.7857
8467400,Francois Beauchemin,D,COL,2016-12,174.0,15,11.6
8467400,Francois Beauchemin,D,COL,2017-01,122.5,10,12.25
8467400,Francois Beauchemin,D,COL,2017-02,124.5,14,8.8929
8467400,Francois Beauchemin,D,COL,2017-03,156.5,16,9.7812
8467400,Francois Beauchemin,D,COL,2017-04,63.0,5,12.6
8467407,Brian Gionta,R,BUF,2016-10,56.0,8,7.0
8467407,Brian Gionta,R,BUF,2016-11,112.0,14,8.0
8467407,Brian Gionta,R,BUF,2016-12,121.0,14,8.6429
8467407,Brian Gionta,R,BUF,2017-01,115.5,13,8.8846
8467407,Brian Gionta,R,BUF,2017-02,100.0,14,7.1429
8467407,Brian Gionta,R,BUF,2017-03,88.0,14,6.2857
8467407,Brian Gionta,R,BUF,2017-04,24.0,5,4.8
8467493,Chris Neil,R,OTT,2016-10,116.0,8,14.5
8467493,Chris Neil,R,OTT,2016-11,181.5,14,12.9643
8467493,Chris Neil,R,OTT,2016-12,148.5,13,11.4231
8467493,Chris Neil,R,OTT,2017-01,82.5,11,7.5
8467493,Chris Neil,R,OTT,2017-02,71.0,6,11.8333
8467493,Chris Neil,R,OTT,2017-04,11.0,1,11.0
8467496,Andrei Markov,D,MTL,2016-10,65.5,9,7.2778
8467496,Andrei Markov,D,MTL,2016-11,113.0,14,8.0714
8467496,Andrei Markov,D,MTL,2016-12,63.0,8,7.875
8467496,Andrei Markov,D,MTL,2017-01,0.5,1,0.5
8467496,Andrei Markov,D,MTL,2017-02,90.0,13,6.9231
8467496,Andrei Markov,D,MTL,2017-03,84.0,13,6.4615
8467496,Andrei Markov,D,MTL,2017-04,25.0,4,6.25
8467875,Daniel Sedin,L,VAN,2016-10,39.0,9,4.3333
8467875,Daniel Sedin,L,VAN,2016-11,62.5,14,4.4643
8467875,Daniel Sedin,L,VAN,2016-12,42.5,15,2.8333
8467875,Daniel Sedin,L,VAN,2017-01,61.0,12,5.0833
8467875,Daniel Sedin,L,VAN,2017-02,43.0,12,3.5833
8467875,Daniel Sedin,L,VAN,2017-03,53.0,15,3.5333
8467875,Daniel Sedin,L,VAN,2017-04,11.0,5,2.2
8467876,Henrik Sedin,C,VAN,2016-10,64.0,9,7.1111
8467876,Henrik Sedin,C,VAN,2016-11,58.0,14,4.1429
8467876,Henrik Sedin,C,VAN,2016-12,139.5,15,9.3
8467876,Henrik Sedin,C,VAN,2017-01,78.0,12,6.5
8467876,Henrik Sedin,C,VAN,2017-02,78.5,12,6.5417
8467876,Henrik Sedin,C,VAN,2017-03,119.0,15,7.9333
8467876,Henrik Sedin,C,VAN,2017-04,29.5,5,5.9
8467950,Craig Anderson,G,OTT,2016-10,-5.0,0,0.0
8467950,Craig Anderson,G,OTT,2016-11,-9.5,0,0.0
8467950,Craig Anderson,G,OTT,2017-02,-7.5,0,0.0
8467950,Craig Anderson,G,OTT,2017-03,-22.0,0,0.0
8467950,Craig Anderson,G,OTT,2017-04,-2.5,0,0.0
8467967,Chris Kelly,C,OTT,2016-10,77.0,8,9.625
8467967,Chris Kelly,C,OTT,2016-11,183.0,15,12.2
8467967,Chris Kelly,C,OTT,2016-12,88.0,13,6.7692
8467967,Chris Kelly,C,OTT,2017-01,108.0,12,9.0
8467967,Chris Kelly,C,OTT,2017-02,73.5,13,5.6538
8467967,Chris Kelly,C,OTT,2017-03,99.0,15,6.6
8467967,Chris Kelly,C,OTT,2017-04,40.0,6,6.6667
8468001,Derek MacKenzie,C,FLA,2016-10,139.0,9,15.4444
8468001,Derek MacKenzie,C,FLA,2016-11,251.5,14,17.9643
8468001,Derek MacKenzie,C,FLA,2016-12,292.5,15,19.5
8468001,Derek MacKenzie,C,FLA,2017-01,189.0,13,14.5385
8468001,Derek MacKenzie,C,FLA,2017-02,186.5,11,16.9545
8468001,Derek MacKenzie,C,FLA,2017-03,247.5,15,16.5
8468001,Derek MacKenzie,C,FLA,2017-04,71.5,5,14.3
8468011,Ryan Miller,G,VAN,2016-10,-5.0,0,0.0
8468011,Ryan Miller,G,VAN,2016-11,-7.0,0,0.0
8468011,Ryan Miller,G,VAN,2016-12,-2.5,0,0.0
8468011,Ryan Miller,G,VAN,2017-01,-12.5,0,0.0
8468011,Ryan Miller,G,VAN,2017-02,-10.0,0,0.0
8468011,Ryan Miller,G,VAN,2017-03,-19.5,0,0.0
8468011,Ryan Miller,G,VAN,2017-04,-2.5,0,0.0
8468038,Michael Leighton,G,CAR,2016-12,-2.5,0,0.0
8468083,Henrik Zetterberg,L,DET,2016-10,117.0,10,11.7
8468083,Henrik Zetterberg,L,DET,2016-11,158.5,13,12.1923
8468083,Henrik Zetterberg,L,DET,2016-12,162.5,13,12.5
8468083,Henrik Zetterberg,L,DET,2017-01,145.0,14,10.3571
8468083,Henrik Zetterberg,L,DET,2017-02,150.0,11,13.6364
8468083,Henrik Zetterberg,L,DET,2017-03,192.5,16,12.0312
8468083,Henrik Zetterberg,L,DET,2017-04,62.5,5,12.5
8468085,Radim Vrbata,R,ARI,2016-10,56.0,8,7.0
8468085,Radim Vrbata,R,ARI,2016-11,79.5,13,6.1154
8468085,Radim Vrbata,R,ARI,2016-12,100.5,16,6.2812
8468085,Radim Vrbata,R,ARI,2017-01,54.5,12,4.5417
8468085,Radim Vrbata,R,ARI,2017-02,88.5,13,6.8077
8468085,Radim Vrbata,R,ARI,2017-03,85.5,16,5.3438
8468085,Radim Vrbata,R,ARI,2017-04,20.5,3,6.8333
8468208,Joel Ward,R,SJS,2016-10,122.5,9,13.6111
8468208,Joel Ward,R,SJS,2016-11,175.0,15,11.6667
8468208,Joel Ward,R,SJS,2016-12,128.5,11,11.6818
8468208,Joel Ward,R,SJS,2017-01,167.0,14,11.9286
8468208,Joel Ward,R,SJS,2017-02,94.0,11,8.5455
8468208,Joel Ward,R,SJS,2017-03,117.5,15,7.8333
8468208,Joel Ward,R,SJS,2017-04,25.0,3,8.3333
8468309,Mark Streit,D,PIT,2016-10,75.5,10,7.55
8468309,Mark Streit,D,PIT,2016-11,105.5,14,7.5357
8468309,Mark Streit,D,PIT,2016-12,54.5,7,7.7857
8468309,Mark Streit,D,PIT,2017-01,61.5,7,8.7857
8468309,Mark Streit,D,PIT,2017-02,86.5,11,7.8636
8468309,Mark Streit,D,PIT,2017-03,159.5,15,10.6333
8468309,Mark Streit,D,PIT,2017-04,43.0,4,10.75
8468483,Marian Gaborik,R,LAK,2016-11,-2.5,2,-1.25
8468483,Marian Gaborik,R,LAK,2016-12,46.5,13,3.5769
8468483,Marian Gaborik,R,LAK,2017-01,37.5,13,2.8846
8468483,Marian Gaborik,R,LAK,2017-02,79.5,12,6.625
8468483,Marian Gaborik,R,LAK,2017-03,18.0,13,1.3846
8468483,Marian Gaborik,R,LAK,2017-04,14.5,3,4.8333
8468486,Scott Hartnell,L,CBJ,2016-10,38.0,7,5.4286
8468486,Scott Hartnell,L,CBJ,2016-11,116.5,14,8.3214
8468486,Scott Hartnell,L,CBJ,2016-12,176.5,14,12.6071
8468486,Scott Hartnell,L,CBJ,2017-01,118.0,14,8.4286
8468486,Scott Hartnell,L,CBJ,2017-02,87.5,10,8.75
8468486,Scott Hartnell,L,CBJ,2017-03,106.5,15,7.1
8468486,Scott Hartnell,L,CBJ,2017-04,76.5,4,19.125
