player_id,name,position,team,games_played,toi_min,weighted_total,raw_grit_per_60,grit_per_game,grit_z_pos,grit_z_vol,grit_z_blend,raw_blocked_shots,raw_blocked_shots_hd,raw_blocked_shots_non_hd,raw_crease_goals,raw_dz_faceoff_wins,raw_fighting_majors,raw_giveaways_dz,raw_giveaways_nz,raw_giveaways_oz,raw_hits_taken,raw_hits_thrown,raw_penalties_drawn,raw_physical_minors_taken,raw_takeaways_high_danger,raw_takeaways_other
8475172,Nazem Kadri,C,TOR,82,1177.5,1339.0,68.22929936305732,16.329268292682926,1.5074448384540635,2.252321241633113,1.7309077594077782,30,8,22,9,160,2,23,7,17,176,119,19,9,6,48
8478483,Mitch Marner,C,TOR,77,1100.9,540.0,29.430465982378053,7.012987012987013,-1.0582389099089655,-0.8565139406211694,-0.9977214191226266,37,2,35,3,2,0,17,9,16,86,37,15,1,2,57
8475913,Mark Stone,R,OTT,71,1095.6,629.5,34.47426067907996,8.866197183098592,-0.43675721532601147,0.12885651618511448,-0.2670730958726737,45,12,33,6,1,0,20,3,9,61,37,15,1,7,80
8470760,Marc Methot,D,OTT,68,1203.3,733.5,36.574420344053856,10.786764705882353,0.020661115229154772,0.2827395000129606,0.09928463066429652,60,29,31,0,0,0,29,4,2,62,144,7,4,1,7
8477939,William Nylander,C,TOR,81,1105.6,419.5,22.76591895803184,5.179012345679013,-1.4989511298563092,-1.4685097357155297,-1.4898187116140753,16,1,15,5,8,0,9,3,11,77,22,6,0,6,48
8479458,Nikita Zaitsev,D,TOR,82,1500.3,1166.0,46.63067386522696,14.21951219512195,0.8737546688538143,1.476412137852281,1.0545519095533542,106,42,64,0,0,0,37,3,2,175,166,8,7,4,23
8474709,Matt Martin,L,TOR,82,701.0,1277.5,109.34379457917261,15.579268292682928,3.989095030092887,2.533065423510701,3.552286148118231,24,4,20,0,0,6,5,4,4,109,295,12,10,1,13
8467967,Chris Kelly,C,OTT,82,803.7,521.0,38.89511011571482,6.353658536585366,-0.432362265663419,-1.076531295460681,-0.6256129746025976,30,7,23,1,53,0,10,4,7,50,69,4,1,1,13
8477015,Connor Brown,R,TOR,82,1064.2,473.5,26.696109753805676,5.774390243902439,-0.8965563478245467,-0.9784384404158608,-0.921120975601941,30,4,26,4,0,0,9,3,7,78,44,12,0,1,24
8473544,Derick Brassard,C,OTT,81,1195.5,886.5,44.49184441656211,10.944444444444445,-0.062262213976287374,0.4554100785781367,0.09303947379003984,24,10,14,3,169,0,14,4,9,62,90,9,0,2,29
8475180,Peter Holland,C,ARI,48,550.4,423.5,46.16642441860465,8.822916666666666,0.048474174781055486,-0.25254194623455567,-0.04183066152362787,8,4,4,2,63,0,5,1,4,28,36,9,4,0,21
8471676,Bobby Ryan,R,OTT,62,813.2,638.5,47.11018199704869,10.298387096774194,0.31020510465711354,0.6417787973932974,0.4096772124779686,32,6,26,3,1,0,15,2,6,56,103,17,2,1,22
8479318,Auston Matthews,C,TOR,82,1242.8,847.5,40.91567428387513,10.335365853658537,-0.29874668506312424,0.25216106806147554,-0.1334743591257443,57,19,38,11,86,0,20,4,14,102,20,15,0,4,61
8471436,Matt Hunwick,D,TOR,72,1098.8,617.0,33.69129959956316,8.569444444444445,-0.2239202008910083,-0.48829144056794815,-0.30323157279409024,62,33,29,0,0,0,23,8,4,109,80,3,1,4,14
8471768,Tom Pyatt,C,OTT,82,1096.8,642.5,35.147702407002186,7.835365853658536,-0.6801703108795976,-0.5820868171515171,-0.6507452627611734,64,11,53,3,1,0,9,2,3,119,45,11,0,6,19
8476941,Connor Carrick,D,TOR,67,1038.5,705.5,40.76071256620125,10.529850746268657,0.3757932626818559,0.1934025578606099,0.3210760512354821,75,28,47,0,0,1,35,5,2,152,62,8,10,2,12
8474068,Kyle Turris,C,OTT,78,1237.3,712.0,34.52679220884183,9.128205128205128,-0.7212297723583074,-0.15066744486719985,-0.5500610741109752,46,13,33,3,166,1,11,9,10,66,19,7,0,4,14
8474037,James van Riemsdyk,L,TOR,82,1101.8,619.0,33.70847703757488,7.548780487804878,-0.48202589903096144,-0.3429610620560167,-0.44030644793847795,29,2,27,6,1,0,6,2,11,103,57,10,5,4,32
8476419,Jean-Gabriel Pageau,C,OTT,82,1115.5,1251.0,67.28821156432093,15.25609756097561,1.4452127180366732,1.8942050762733895,1.5799104255076881,54,12,42,7,153,0,14,4,6,121,145,15,1,1,17
8470602,Dion Phaneuf,D,OTT,81,1460.1,913.5,37.53852475857818,11.277777777777779,0.10244816040657491,0.453479955167392,0.20775769883482004,104,58,46,1,0,0,34,2,4,81,123,11,9,2,7
8474697,Mark Borowiecki,D,OTT,70,929.6,1714.0,110.62822719449225,24.485714285714284,6.302804371906422,5.046288619732234,5.925849646254165,80,50,30,0,0,11,9,3,2,134,351,17,10,0,5
8473463,Leo Komarov,C,TOR,82,1055.0,992.0,56.41706161137441,12.097560975609756,0.7263268565308011,0.8402040895896579,0.7604900264484581,32,11,21,5,5,0,6,1,8,50,204,12,2,5,30
8476879,Cody Ceci,D,OTT,79,1520.3,879.0,34.69052160757745,11.126582278481013,-0.1391540549419112,0.40090459649602594,0.022863540489469952,120,73,47,0,0,0,45,4,7,145,88,4,2,8,11
