player_id,name,position,team,month,weighted_total,games_in_month,raw_grit_per_game
8465009,Zdeno Chara,D,NYI,2021-10,103.5,7,14.7857
8465009,Zdeno Chara,D,NYI,2021-11,62.0,8,7.75
8465009,Zdeno Chara,D,NYI,2021-12,105.5,9,11.7222
8465009,Zdeno Chara,D,NYI,2022-01,87.0,10,8.7
8465009,Zdeno Chara,D,NYI,2022-02,151.0,11,13.7273
8465009,Zdeno Chara,D,NYI,2022-03,94.5,12,7.875
8465009,Zdeno Chara,D,NYI,2022-04,187.0,15,12.4667
8466138,Joe Thornton,C,FLA,2021-10,49.0,6,8.1667
8466138,Joe Thornton,C,FLA,2021-11,53.0,6,8.8333
8466138,Joe Thornton,C,FLA,2021-12,21.5,6,3.5833
8466138,Joe Thornton,C,FLA,2022-01,54.0,6,9.0
8466138,Joe Thornton,C,FLA,2022-03,25.0,5,5.0
8466138,Joe Thornton,C,FLA,2022-04,38.5,5,7.7
8467950,Craig Anderson,G,BUF,2021-10,-7.5,0,0.0
8467950,Craig Anderson,G,BUF,2022-02,-7.5,0,0.0
8467950,Craig Anderson,G,BUF,2022-03,2.5,0,0.0
8467950,Craig Anderson,G,BUF,2022-04,-15.0,0,0.0
8469455,Jason Spezza,C,TOR,2021-10,107.0,9,11.8889
8469455,Jason Spezza,C,TOR,2021-11,89.5,14,6.3929
8469455,Jason Spezza,C,TOR,2021-12,37.5,3,12.5
8469455,Jason Spezza,C,TOR,2022-01,47.5,11,4.3182
8469455,Jason Spezza,C,TOR,2022-02,88.0,12,7.3333
8469455,Jason Spezza,C,TOR,2022-03,84.0,12,7.0
8469455,Jason Spezza,C,TOR,2022-04,71.0,10,7.1
8469608,Mike Smith,G,EDM,2021-12,-5.0,0,0.0
8469608,Mike Smith,G,EDM,2022-01,11.5,0,0.0
8469608,Mike Smith,G,EDM,2022-02,-17.5,0,0.0
8469608,Mike Smith,G,EDM,2022-03,4.5,0,0.0
8469608,Mike Smith,G,EDM,2022-04,-21.0,0,0.0
8470281,Duncan Keith,D,EDM,2021-10,86.5,7,12.3571
8470281,Duncan Keith,D,EDM,2021-11,85.0,11,7.7273
8470281,Duncan Keith,D,EDM,2021-12,44.0,4,11.0
8470281,Duncan Keith,D,EDM,2022-01,106.5,10,10.65
8470281,Duncan Keith,D,EDM,2022-02,19.0,3,6.3333
8470281,Duncan Keith,D,EDM,2022-03,72.0,15,4.8
8470281,Duncan Keith,D,EDM,2022-04,130.5,14,9.3214
8470594,Marc-Andre Fleury,G,MIN,2021-10,-10.0,0,0.0
8470594,Marc-Andre Fleury,G,MIN,2021-11,-7.0,0,0.0
8470594,Marc-Andre Fleury,G,MIN,2021-12,-12.5,0,0.0
8470594,Marc-Andre Fleury,G,MIN,2022-01,-20.0,0,0.0
8470594,Marc-Andre Fleury,G,MIN,2022-02,-27.5,0,0.0
8470594,Marc-Andre Fleury,G,MIN,2022-03,-5.0,0,0.0
8470594,Marc-Andre Fleury,G,MIN,2022-04,-7.5,0,0.0
8470600,Ryan Suter,D,DAL,2021-10,71.5,8,8.9375
8470600,Ryan Suter,D,DAL,2021-11,61.5,12,5.125
8470600,Ryan Suter,D,DAL,2021-12,42.5,9,4.7222
